time_s,H_VV_out_alpha,H_VV_out_beta
3.982000000000000455e+02,4.500000002405600830e-01,4.500000001552807438e-01
3.983000000000000114e+02,4.500000002353979345e-01,4.500000001523237203e-01
3.984000000000000341e+02,4.500000002299887614e-01,4.500000001482659107e-01
3.985000000000000000e+02,4.500000002253393139e-01,4.500000001457294396e-01
3.986000000000000227e+02,4.500000002207060756e-01,4.500000001440651598e-01
3.987000000000000455e+02,4.500000002205457039e-01,4.500000001452443832e-01
3.988000000000000114e+02,4.500000002110838282e-01,4.500000001370469405e-01
3.989000000000000341e+02,4.500000002060382531e-01,4.500000001341021294e-01
3.990000000000000000e+02,4.500000002008979205e-01,4.500000001311539322e-01
3.991000000000000227e+02,4.500000001959703066e-01,4.500000001283144258e-01
3.992000000000000455e+02,4.500000001908356917e-01,4.500000001253026682e-01
3.993000000000000114e+02,4.500000001881952483e-01,4.500000001240447856e-01
3.994000000000000341e+02,4.500000001839180030e-01,4.500000001212136058e-01
3.995000000000000000e+02,4.500000001731784827e-01,4.500000001111501002e-01
3.996000000000000227e+02,4.500000001740508404e-01,4.500000001142555606e-01
3.997000000000000455e+02,4.500000008455649070e-01,4.500000001516314407e-01
3.998000000000000114e+02,4.500000089928882785e-01,4.499999997822546893e-01
3.999000000000000341e+02,4.500000002807388877e-01,4.500000002400857402e-01
4.000000000000000000e+02,4.500000001827665908e-01,4.500000000925057919e-01
4.001000000000000227e+02,4.500000001640654945e-01,4.500000000981912995e-01
4.002000000000000455e+02,4.500000001612431966e-01,4.500000000951948076e-01
4.003000000000000114e+02,4.500000001583860931e-01,4.500000000925485355e-01
4.004000000000000341e+02,4.500000001549924189e-01,4.500000000905823860e-01
4.005000000000000000e+02,4.500000001514588011e-01,4.500000000880417517e-01
4.006000000000000227e+02,4.500000001483590029e-01,4.500000000863633720e-01
4.007000000000000455e+02,4.500000001467701627e-01,4.500000000840189140e-01
4.008000000000000114e+02,4.500000001439651842e-01,4.500000000812959811e-01
4.009000000000000341e+02,4.500000001404727556e-01,4.500000000801034905e-01
4.010000000000000000e+02,4.500000003569269436e-01,4.499999997438531296e-01
4.011000000000000227e+02,4.500000001631057067e-01,4.500000000774722064e-01
4.012000000000000455e+02,4.500000001356575519e-01,4.500000000713104686e-01
4.013000000000000114e+02,4.500000001324667709e-01,4.500000000689037272e-01
4.014000000000000341e+02,4.500000001301133201e-01,4.500000000668916700e-01
4.015000000000000000e+02,4.500000001273547490e-01,4.500000000654245103e-01
4.016000000000000227e+02,4.500000001249723214e-01,4.500000000636739106e-01
4.017000000000000455e+02,4.500000001221625689e-01,4.500000000624398977e-01
4.018000000000000114e+02,4.500000001192270838e-01,4.500000000614178819e-01
4.019000000000000341e+02,4.500000001162833274e-01,4.500000000604895134e-01
4.020000000000000000e+02,4.500000001144736639e-01,4.500000000585090976e-01
4.021000000000000227e+02,4.500000001120321169e-01,4.500000000572419445e-01
4.022000000000000455e+02,4.500000001096018387e-01,4.500000000560434588e-01
4.023000000000000114e+02,4.500000001063233501e-01,4.500000000557707880e-01
4.024000000000000341e+02,4.500000001046611797e-01,4.500000000539579603e-01
4.025000000000000000e+02,4.500000001024052065e-01,4.500000000528130983e-01
4.026000000000000227e+02,4.500000001003821026e-01,4.500000000515090859e-01
4.027000000000000455e+02,4.500000000980695081e-01,4.500000000505295361e-01
4.028000000000000114e+02,4.500000000960793778e-01,4.500000000496542918e-01
4.029000000000000341e+02,4.500000000936102418e-01,4.500000000497073604e-01
4.030000000000000000e+02,4.500000000915984066e-01,4.500000000476813145e-01
4.031000000000000227e+02,4.500000000893888408e-01,4.500000000470497086e-01
4.032000000000000455e+02,4.500000000876018258e-01,4.500000000458806437e-01
4.033000000000000114e+02,4.500000000858358495e-01,4.500000000446445769e-01
4.034000000000000341e+02,4.500000000833606073e-01,4.500000000443171722e-01
4.035000000000000000e+02,4.500000000821575141e-01,4.500000000426538915e-01
4.036000000000000227e+02,4.500000000803403011e-01,4.500000000420709134e-01
4.037000000000000455e+02,4.500000000777248377e-01,4.500000000415125823e-01
4.038000000000000114e+02,4.500000000769972530e-01,4.500000000402406553e-01
4.039000000000000341e+02,4.500000000748528017e-01,4.500000000400420919e-01
4.040000000000000000e+02,4.500000000727554239e-01,4.500000000391417565e-01
4.041000000000000227e+02,4.500000000708317960e-01,4.500000000383845289e-01
4.042000000000000455e+02,4.500000000697116920e-01,4.500000000375326548e-01
4.043000000000000114e+02,4.500000000672700340e-01,4.500000000362928132e-01
4.044000000000000341e+02,4.500000000666454780e-01,4.500000000360602770e-01
4.045000000000000000e+02,4.500000000649084231e-01,4.500000000355798835e-01
4.046000000000000227e+02,4.500000000641964371e-01,4.500000000343227780e-01
4.047000000000000455e+02,4.500000000625478114e-01,4.500000000338086892e-01
4.048000000000000114e+02,4.500000000608659900e-01,4.500000000333382322e-01
4.049000000000000341e+02,4.500000000596664496e-01,4.500000000324828608e-01
4.050000000000000000e+02,4.500000000585014370e-01,4.500000000317240789e-01
4.051000000000000227e+02,4.500000000574204129e-01,4.500000000310003245e-01
4.052000000000000455e+02,4.500000000560168689e-01,4.500000000322133542e-01
4.053000000000000114e+02,4.500000000548545209e-01,4.500000000298582936e-01
4.054000000000000341e+02,4.500000000527539790e-01,4.500000000290851343e-01
4.055000000000000000e+02,4.500000000521099386e-01,4.500000000290238500e-01
4.056000000000000227e+02,4.500000000508118658e-01,4.500000000282438073e-01
4.057000000000000455e+02,4.500000000500977149e-01,4.500000000279486545e-01
4.058000000000000114e+02,4.500000000485194773e-01,4.500000000277198930e-01
4.059000000000000341e+02,4.500000000476759299e-01,4.500000000265236277e-01
4.060000000000000000e+02,4.500000000470028572e-01,4.500000000255807708e-01
4.061000000000000227e+02,4.500000000455409710e-01,4.500000000253948640e-01
4.062000000000000455e+02,4.500000000448052262e-01,4.500000000250827803e-01
4.063000000000000114e+02,4.500000000434286052e-01,4.500000000243426501e-01
4.064000000000000341e+02,4.500000000427236135e-01,4.500000000232741715e-01
4.065000000000000000e+02,4.500000000416614632e-01,4.500000000235349629e-01
4.066000000000000227e+02,4.500000000411719658e-01,4.500000000226841990e-01
4.067000000000000455e+02,4.500000000397612610e-01,4.500000000217742047e-01
4.068000000000000114e+02,4.500000000388418298e-01,4.500000000222536545e-01
4.069000000000000341e+02,4.500000000386375487e-01,4.500000000217744822e-01
4.070000000000000000e+02,4.500000000369692721e-01,4.500000000216147766e-01
4.071000000000000227e+02,4.500000000368796216e-01,4.500000000204230077e-01
4.072000000000000455e+02,4.500000000344044349e-01,4.500000000210201412e-01
4.073000000000000114e+02,4.500000000345600326e-01,4.500000000200479744e-01
4.074000000000000341e+02,4.500000000350340423e-01,4.500000000193598026e-01
4.075000000000000000e+02,4.500000000330370842e-01,4.500000000188920657e-01
4.076000000000000227e+02,4.500000000324330118e-01,4.500000000180218729e-01
4.077000000000000455e+02,4.500000000315074744e-01,4.500000000186655247e-01
4.078000000000000114e+02,4.500000000312775472e-01,4.500000000172399983e-01
4.079000000000000341e+02,4.500000000307609604e-01,4.500000000173442483e-01
4.080000000000000000e+02,4.500000000295230063e-01,4.500000000175605752e-01
4.081000000000000227e+02,4.500000000292391777e-01,4.500000000170898962e-01
4.082000000000000455e+02,4.500000000301496716e-01,4.500000000120581434e-01
4.083000000000000114e+02,4.500000000265594324e-01,4.500000000155041646e-01
4.084000000000000341e+02,4.500000000269792078e-01,4.500000000161971658e-01
4.085000000000000000e+02,4.500000000267374012e-01,4.500000000155778834e-01
4.086000000000000227e+02,4.500000000198443040e-01,4.500000000101752606e-01
4.087000000000000455e+02,4.500000000271676681e-01,4.500000000117440058e-01
4.088000000000000114e+02,4.500000000241319298e-01,4.500000000145555901e-01
4.089000000000000341e+02,4.500000000263479349e-01,4.500000000174180781e-01
4.090000000000000000e+02,4.500000000224503860e-01,4.500000000141786693e-01
4.091000000000000227e+02,4.500000000222733609e-01,4.500000000120485399e-01
4.092000000000000455e+02,4.500000000190229055e-01,4.500000000139549594e-01
4.093000000000000114e+02,4.500000000225093388e-01,4.500000000074561579e-01
4.094000000000000341e+02,4.500000000262160404e-01,4.500000000144655510e-01
4.095000000000000000e+02,4.500000000222516561e-01,4.500000000129475430e-01
4.096000000000000227e+02,4.500000000197266203e-01,4.500000000131043620e-01
4.097000000000000455e+02,4.500000000217391771e-01,4.500000000136482048e-01
4.098000000000000114e+02,4.500000000198648431e-01,4.500000000110836451e-01
4.099000000000000341e+02,4.500000000185348514e-01,4.500000000135150890e-01
4.100000000000000000e+02,4.500000000173902670e-01,4.500000000104895648e-01
4.101000000000000227e+02,4.500000000226400121e-01,4.500000000090203511e-01
4.102000000000000455e+02,4.500000000198765560e-01,4.500000000106527120e-01
4.103000000000000114e+02,4.500000000188250082e-01,4.500000000139001699e-01
4.104000000000000341e+02,4.500000000159947167e-01,4.500000000114077192e-01
4.105000000000000000e+02,4.500000000152849511e-01,4.500000000125011779e-01
4.106000000000000227e+02,4.500000000179897319e-01,4.500000000102409303e-01
4.107000000000000455e+02,4.500000000157916014e-01,4.500000000104596443e-01
4.108000000000000114e+02,4.500000000151375135e-01,4.500000000103581144e-01
4.109000000000000341e+02,4.500000000151069268e-01,4.500000000099840247e-01
4.110000000000000000e+02,4.500000000155139346e-01,4.500000000090898511e-01
4.111000000000000227e+02,4.499999999385808080e-01,4.499999997247636219e-01
4.112000000000000455e+02,4.499999995589988866e-01,4.499999966109127225e-01
4.113000000000000114e+02,4.500000067655776093e-01,4.499999977942202856e-01
4.114000000000000341e+02,4.500000000982753434e-01,4.500000000590863580e-01
4.115000000000000000e+02,4.500000000333542194e-01,4.500000000057947092e-01
4.116000000000000227e+02,4.500000000333975736e-01,4.500000000008184120e-01
4.117000000000000455e+02,4.500000000346987550e-01,4.499999999986701305e-01
4.118000000000000114e+02,4.500000000357336494e-01,4.499999999969157005e-01
4.119000000000000341e+02,4.500000000368681863e-01,4.499999999950819451e-01
4.120000000000000000e+02,4.500000000380883769e-01,4.499999999931769690e-01
4.121000000000000227e+02,4.500000000363831854e-01,4.499999999942111417e-01
4.122000000000000455e+02,4.500000000372792464e-01,4.499999999926589389e-01
4.123000000000000114e+02,4.500000000366234376e-01,4.499999999926728167e-01
4.124000000000000341e+02,4.500000000360783736e-01,4.499999999925889393e-01
4.125000000000000000e+02,4.500000000364012820e-01,4.499999999916511895e-01
4.126000000000000227e+02,4.500000000366736197e-01,4.499999999907786652e-01
4.127000000000000455e+02,4.500000000352198937e-01,4.499999999916433069e-01
4.128000000000000114e+02,4.500000000346561224e-01,4.499999999916303173e-01
4.129000000000000341e+02,4.500000000339370310e-01,4.499999999917867477e-01
4.130000000000000000e+02,4.500000000332863292e-01,4.499999999918861127e-01
4.131000000000000227e+02,4.500000000338140738e-01,4.499999999909851112e-01
4.132000000000000455e+02,4.500000000311040194e-01,4.499999999924141902e-01
4.133000000000000114e+02,4.500000000309384296e-01,4.499999999921034943e-01
4.134000000000000341e+02,4.500000000319935856e-01,4.499999999933927963e-01
4.135000000000000000e+02,4.500000000628918140e-01,4.500000000544135959e-01
4.136000000000000227e+02,4.500000000764337038e-01,4.499999992976804197e-01
4.137000000000000455e+02,4.500000023439421626e-01,4.499999976345069319e-01
4.138000000000000114e+02,4.500000000173454140e-01,4.499999999427221065e-01
4.139000000000000341e+02,4.500000000576023784e-01,4.499999999773064974e-01
4.140000000000000000e+02,4.500000000553768253e-01,4.499999999651428939e-01
4.141000000000000227e+02,4.500000000568125658e-01,4.499999999633191305e-01
4.142000000000000455e+02,4.500000000564439717e-01,4.499999999629207825e-01
4.143000000000000114e+02,4.500000000570428260e-01,4.499999999619254676e-01
4.144000000000000341e+02,4.500000000560095414e-01,4.499999999625133307e-01
4.145000000000000000e+02,4.500000000559993274e-01,4.499999999621396296e-01
4.146000000000000227e+02,4.500000001707658015e-01,4.500000000081674223e-01
4.147000000000000455e+02,4.500000001315205278e-01,4.500000000485911977e-01
4.148000000000000114e+02,4.499999999992958521e-01,4.499999998428088066e-01
4.149000000000000341e+02,4.500000000498829422e-01,4.499999999180446242e-01
4.150000000000000000e+02,4.500000000120452093e-01,4.499999999225630098e-01
4.151000000000000227e+02,4.500000000717378490e-01,4.500000000532106692e-01
4.152000000000000455e+02,4.500000000593701865e-01,4.499999999611214441e-01
4.153000000000000114e+02,4.500000000475146700e-01,4.499999999679358820e-01
4.154000000000000341e+02,4.500000000467785921e-01,4.499999999681570384e-01
4.155000000000000000e+02,4.500000000453303617e-01,4.499999999692938513e-01
4.156000000000000227e+02,4.500000000439985937e-01,4.499999999703043208e-01
4.157000000000000455e+02,4.500000000462892613e-01,4.499999999740722512e-01
4.158000000000000114e+02,4.500000001143832362e-01,4.500000000034491965e-01
4.159000000000000341e+02,4.500000000557515256e-01,4.499999999454787347e-01
4.160000000000000000e+02,4.500000000433195813e-01,4.499999999782364202e-01
4.161000000000000227e+02,4.500000000403500677e-01,4.499999999712768761e-01
4.162000000000000455e+02,4.500000000370832920e-01,4.499999999755818214e-01
4.163000000000000114e+02,4.500000000371819908e-01,4.499999999750669000e-01
4.164000000000000341e+02,4.500000000353125418e-01,4.499999999766933212e-01
4.165000000000000000e+02,4.500000000345639184e-01,4.499999999772105741e-01
4.166000000000000227e+02,4.500000000333344574e-01,4.499999999781835736e-01
4.167000000000000455e+02,4.500000000321129345e-01,4.499999999792042571e-01
4.168000000000000114e+02,4.500000000321928706e-01,4.499999999788452110e-01
4.169000000000000341e+02,4.500000000306939030e-01,4.499999999800893824e-01
4.170000000000000000e+02,4.500000000302707970e-01,4.499999999803021011e-01
4.171000000000000227e+02,4.500000000292233571e-01,4.499999999811168383e-01
4.172000000000000455e+02,4.500000000325491967e-01,4.500000000206837991e-01
4.173000000000000114e+02,4.500000000974020420e-01,4.500000000364960950e-01
4.174000000000000341e+02,4.500000000262705524e-01,4.499999999883874113e-01
4.175000000000000000e+02,4.500000000232083353e-01,4.499999999859996547e-01
4.176000000000000227e+02,4.500000000215464424e-01,4.499999999873363632e-01
4.177000000000000455e+02,4.500000000203530082e-01,4.499999999883300683e-01
4.178000000000000114e+02,4.500000000195940042e-01,4.499999999889163216e-01
4.179000000000000341e+02,4.500000000188072447e-01,4.499999999895002434e-01
4.180000000000000000e+02,4.500000000179610327e-01,4.499999999901864722e-01
4.181000000000000227e+02,4.500000004500608886e-01,4.500000004384411834e-01
4.182000000000000455e+02,4.500000000238079667e-01,4.500000000198393635e-01
4.183000000000000114e+02,4.500000000050141669e-01,4.500000000041198822e-01
4.184000000000000341e+02,4.500000000059495298e-01,4.500000000015770274e-01
4.185000000000000000e+02,4.500000000070570882e-01,4.500000000002383205e-01
4.186000000000000227e+02,4.500000000075356499e-01,4.499999999996257549e-01
4.187000000000000455e+02,4.500000000074365625e-01,4.499999999995633049e-01
4.188000000000000114e+02,4.500000072799085205e-01,4.500000001487999279e-01
4.189000000000000341e+02,4.500000001121985393e-01,4.499999999519693761e-01
4.190000000000000000e+02,4.500000000940605482e-01,4.499999999141524598e-01
4.191000000000000227e+02,4.500000001010208139e-01,4.499999999054450361e-01
4.192000000000000455e+02,4.500000001061270627e-01,4.499999999001546014e-01
4.193000000000000114e+02,4.500000001110390224e-01,4.499999998951059732e-01
4.194000000000000341e+02,4.500000001134222827e-01,4.499999998925908185e-01
4.195000000000000000e+02,4.500000001139906058e-01,4.499999998918930433e-01
4.196000000000000227e+02,4.500000001151047702e-01,4.499999998906530907e-01
4.197000000000000455e+02,4.500000001150278872e-01,4.499999998906066279e-01
4.198000000000000114e+02,4.500000001144662254e-01,4.499999998910474974e-01
4.199000000000000341e+02,4.500000001137516303e-01,4.499999998916436317e-01
4.200000000000000000e+02,4.500000001120779136e-01,4.499999998932015521e-01
4.201000000000000227e+02,4.500000001106764236e-01,4.499999998944895774e-01
4.202000000000000455e+02,4.500000001086982837e-01,4.499999998963576942e-01
4.203000000000000114e+02,4.500000001067458455e-01,4.499999998982012195e-01
4.204000000000000341e+02,4.500000001051223109e-01,4.499999998997181727e-01
4.205000000000000000e+02,4.500000001026928653e-01,4.499999999020449226e-01
4.206000000000000227e+02,4.500000001005899919e-01,4.499999999040457666e-01
4.207000000000000455e+02,4.500000000988014781e-01,4.499999999057345823e-01
4.208000000000000114e+02,4.500000000964992641e-01,4.499999999079395407e-01
4.209000000000000341e+02,4.500000000941590250e-01,4.499999999101850778e-01
4.210000000000000000e+02,4.500000000920165721e-01,4.499999999122343830e-01
4.211000000000000227e+02,4.500000000898225494e-01,4.499999999143377005e-01
4.212000000000000455e+02,4.500000000874083694e-01,4.499999999166627296e-01
4.213000000000000114e+02,4.500000000855592375e-01,4.499999999184248201e-01
4.214000000000000341e+02,4.500000000833609404e-01,4.499999999205371859e-01
4.215000000000000000e+02,4.500000000814772250e-01,4.499999999223375236e-01
4.216000000000000227e+02,4.500000000794528443e-01,4.499999999242803028e-01
4.217000000000000455e+02,4.500000000780139398e-01,4.499999999256388272e-01
4.218000000000000114e+02,4.500000000754885709e-01,4.499999999280860363e-01
4.219000000000000341e+02,4.500000000735239758e-01,4.499999999299739151e-01
4.220000000000000000e+02,4.500000000720822957e-01,4.499999999313404331e-01
4.221000000000000227e+02,4.500000235531428916e-01,4.500000145553985642e-01
4.222000000000000455e+02,4.500000000936165145e-01,4.499999999832305919e-01
4.223000000000000114e+02,4.500000000387328614e-01,4.499999999661844496e-01
4.224000000000000341e+02,4.500000000341574102e-01,4.499999999689899832e-01
4.225000000000000000e+02,4.500000000309104520e-01,4.499999999721334687e-01
4.226000000000000227e+02,4.500000000278346901e-01,4.499999999751432833e-01
4.227000000000000455e+02,4.500000000248085552e-01,4.499999999781056914e-01
4.228000000000000114e+02,4.500000000231410557e-01,4.499999999797105743e-01
4.229000000000000341e+02,4.500000000211253348e-01,4.499999999816651219e-01
4.230000000000000000e+02,4.500000000192652116e-01,4.499999999834654041e-01
4.231000000000000227e+02,4.500000000182358129e-01,4.499999999844364051e-01
4.232000000000000455e+02,4.500000000168038472e-01,4.499999999857839938e-01
4.233000000000000114e+02,4.500000000164969260e-01,4.499999999860533895e-01
4.234000000000000341e+02,4.500000000148527413e-01,4.499999999876551637e-01
4.235000000000000000e+02,4.500000000146608947e-01,4.499999999877908330e-01
4.236000000000000227e+02,4.500000000137555078e-01,4.499999999886428181e-01
4.237000000000000455e+02,4.500000000132200473e-01,4.499999999891268754e-01
4.238000000000000114e+02,4.500000000116077814e-01,4.499999999906897363e-01
4.239000000000000341e+02,4.500000010780099147e-01,4.500000008004257368e-01
4.240000000000000000e+02,4.500000091488214338e-01,4.500000072686030639e-01
4.241000000000000227e+02,4.499999988649097116e-01,4.499999983243301305e-01
4.242000000000000455e+02,4.499999996994085705e-01,4.499999996711029904e-01
4.243000000000000114e+02,4.499999993875642978e-01,4.499999990147143247e-01
4.244000000000000341e+02,4.499999998663538614e-01,4.499999998024150072e-01
4.245000000000000000e+02,4.499999998267529278e-01,4.499999995740658343e-01
4.246000000000000227e+02,4.500000000752631402e-01,4.499999999882427493e-01
4.247000000000000455e+02,4.499999999095726788e-01,4.499999998848537852e-01
4.248000000000000114e+02,4.499999999789064398e-01,4.499999999722500976e-01
4.249000000000000341e+02,4.500000001267344119e-01,4.500000000871255401e-01
4.250000000000000000e+02,4.500000000544453482e-01,4.500000000276954126e-01
4.251000000000000227e+02,4.499999999406885109e-01,4.499999999271948603e-01
4.252000000000000455e+02,4.500000000038251735e-01,4.499999999859284894e-01
4.253000000000000114e+02,4.500000000071487927e-01,4.499999999838806275e-01
4.254000000000000341e+02,4.500000000184325444e-01,4.499999999915776927e-01
4.255000000000000000e+02,4.500000000077180595e-01,4.499999999882948187e-01
4.256000000000000227e+02,4.500000000258946864e-01,4.500000000077591933e-01
4.257000000000000455e+02,4.500000000102017950e-01,4.499999999923278704e-01
4.258000000000000114e+02,4.500000000086344931e-01,4.499999999927201122e-01
4.259000000000000341e+02,4.500000000086839536e-01,4.499999999925460847e-01
4.260000000000000000e+02,4.500000000089716123e-01,4.499999999929392147e-01
4.261000000000000227e+02,4.500000000113049126e-01,4.499999999963940622e-01
4.262000000000000455e+02,4.500000000079094620e-01,4.499999999931567074e-01
4.263000000000000114e+02,4.500000000068580253e-01,4.499999999940289541e-01
4.264000000000000341e+02,4.500000000052241655e-01,4.499999995986251888e-01
4.265000000000000000e+02,4.499999999520484240e-01,4.499999999257734418e-01
4.266000000000000227e+02,4.500000000251732635e-01,4.500000000190634841e-01
4.267000000000000455e+02,4.500000000078546170e-01,4.499999999994663269e-01
4.268000000000000114e+02,4.500000000103110409e-01,4.500000000006287859e-01
4.269000000000000341e+02,4.500000000104433795e-01,4.500000000002655209e-01
4.270000000000000000e+02,4.500000000113708598e-01,4.499999999991276534e-01
4.271000000000000227e+02,4.500000000115148002e-01,4.499999999987070454e-01
4.272000000000000455e+02,4.500000000112548970e-01,4.499999999988795740e-01
4.273000000000000114e+02,4.500000000116553545e-01,4.499999999978076537e-01
4.274000000000000341e+02,4.500000000118852816e-01,4.499999999978909204e-01
4.275000000000000000e+02,4.500000000108199671e-01,4.499999999978570031e-01
4.276000000000000227e+02,4.500000000120609189e-01,4.499999999982295384e-01
4.277000000000000455e+02,4.500000000112377441e-01,4.499999999984047871e-01
4.278000000000000114e+02,4.500000000108532738e-01,4.499999999979036325e-01
4.279000000000000341e+02,4.500000000109212750e-01,4.499999999976353471e-01
4.280000000000000000e+02,4.500000000104924514e-01,4.499999999977754017e-01
4.281000000000000227e+02,4.500000000103991371e-01,4.499999999976473375e-01
4.282000000000000455e+02,4.499999999327629063e-01,4.499999999270488105e-01
4.283000000000000114e+02,4.499999999907282056e-01,4.499999999897025815e-01
4.284000000000000341e+02,4.500000000063156813e-01,4.499999999932425832e-01
4.285000000000000000e+02,4.500000000161299418e-01,4.500000000011614709e-01
4.286000000000000227e+02,4.500000000058094751e-01,4.499999999927044025e-01
4.287000000000000455e+02,4.500000000047876814e-01,4.499999999929011896e-01
4.288000000000000114e+02,4.500000000051622706e-01,4.499999999933012029e-01
4.289000000000000341e+02,4.500000000036102898e-01,4.499999999941266537e-01
4.290000000000000000e+02,4.500000000055888183e-01,4.499999999951627139e-01
4.291000000000000227e+02,4.500000000060006000e-01,4.499999999944513940e-01
4.292000000000000455e+02,4.500000000052434834e-01,4.499999999948477991e-01
4.293000000000000114e+02,4.500000000038802406e-01,4.499999999954195640e-01
4.294000000000000341e+02,4.500000000051333493e-01,4.499999999943474216e-01
4.295000000000000000e+02,4.500000000051606053e-01,4.499999999946600049e-01
4.296000000000000227e+02,4.500000000038669734e-01,4.499999999950619056e-01
4.297000000000000455e+02,4.500000000042151949e-01,4.499999999953803731e-01
4.298000000000000114e+02,4.500000000031244007e-01,4.499999999943494200e-01
4.299000000000000341e+02,4.500000000050823346e-01,4.499999999946144857e-01
4.300000000000000000e+02,4.500000000043298809e-01,4.499999999954861774e-01
4.301000000000000227e+02,4.500000000031181835e-01,4.499999999950146656e-01
4.302000000000000455e+02,4.500000000036346037e-01,4.499999999955077712e-01
4.303000000000000114e+02,4.500000000027128411e-01,4.499999999961782904e-01
4.304000000000000341e+02,4.500000000027225000e-01,4.499999999968264386e-01
4.305000000000000000e+02,4.500000000035484504e-01,4.499999999966964870e-01
4.306000000000000227e+02,4.500000000038417713e-01,4.499999999961413755e-01
4.307000000000000455e+02,4.500000000035326853e-01,4.499999999958333996e-01
4.308000000000000114e+02,4.500000000038768544e-01,4.499999999959706232e-01
4.309000000000000341e+02,4.500000000034428682e-01,4.499999999962660535e-01
4.310000000000000000e+02,4.500000000038941739e-01,4.499999999958043118e-01
4.311000000000000227e+02,4.500000000032934322e-01,4.499999999967214670e-01
4.312000000000000455e+02,4.500000000032380876e-01,4.499999999964608421e-01
4.313000000000000114e+02,4.500000000032980396e-01,4.499999999963821273e-01
4.314000000000000341e+02,4.500000000024553803e-01,4.499999999971384113e-01
4.315000000000000000e+02,4.500000000030097147e-01,4.499999999968072317e-01
4.316000000000000227e+02,4.500000000035574987e-01,4.499999999972814080e-01
4.317000000000000455e+02,4.500000000023233748e-01,4.499999999966743380e-01
4.318000000000000114e+02,4.500000000027858382e-01,4.499999999971195930e-01
4.319000000000000341e+02,4.500000000023550717e-01,4.499999999975307086e-01
4.320000000000000000e+02,4.500000000026808666e-01,4.499999999970232811e-01
4.321000000000000227e+02,4.500000000025752844e-01,4.499999999976347920e-01
4.322000000000000455e+02,4.500000000019289126e-01,4.499999999985319632e-01
4.323000000000000114e+02,4.500000000017521096e-01,4.499999999982277066e-01
4.324000000000000341e+02,4.500000000025809466e-01,4.499999999973625653e-01
4.325000000000000000e+02,4.500000000020790147e-01,4.499999999977602472e-01
4.326000000000000227e+02,4.500000000023229862e-01,4.499999999978703258e-01
4.327000000000000455e+02,4.500000000017851387e-01,4.499999999980423548e-01
4.328000000000000114e+02,4.500000000018786195e-01,4.499999999981447174e-01
4.329000000000000341e+02,4.500000000019179214e-01,4.499999999990476618e-01
4.330000000000000000e+02,4.500000000012056023e-01,4.499999999974030884e-01
4.331000000000000227e+02,4.500000000147933998e-01,4.500000000018137825e-01
4.332000000000000455e+02,4.500000000051330162e-01,4.500000000019218072e-01
4.333000000000000114e+02,4.500000000912162679e-01,4.500000000112387988e-01
4.334000000000000341e+02,4.500000001154904616e-01,4.500000001151982509e-01
4.335000000000000000e+02,4.499999998289523906e-01,4.499999997576709654e-01
4.336000000000000227e+02,4.500000009692966541e-01,4.500000003557324546e-01
4.337000000000000455e+02,4.499999996790697288e-01,4.499999987466056228e-01
4.338000000000000114e+02,4.500000010126193883e-01,4.499999964536250396e-01
4.339000000000000341e+02,4.500000010237374948e-01,4.500000009623734698e-01
4.340000000000000000e+02,4.500000000340592665e-01,4.500000000207955431e-01
4.341000000000000227e+02,4.500000000032485792e-01,4.499999999983144150e-01
4.342000000000000455e+02,4.500000000029909519e-01,4.499999999969083730e-01
4.343000000000000114e+02,4.500000000029348857e-01,4.499999999969236941e-01
4.344000000000000341e+02,4.500000000033069769e-01,4.499999999965521580e-01
4.345000000000000000e+02,4.500000000029763525e-01,4.499999999968854469e-01
4.346000000000000227e+02,4.500000000037284176e-01,4.499999999961357133e-01
4.347000000000000455e+02,4.500000000040484949e-01,4.499999999958196328e-01
4.348000000000000114e+02,4.499999999986779575e-01,4.499999999822775210e-01
4.349000000000000341e+02,4.500000000090266239e-01,4.499999999933397277e-01
4.350000000000000000e+02,4.500000000077315487e-01,4.499999999922743577e-01
4.351000000000000227e+02,4.500000000077658546e-01,4.499999999921098226e-01
4.352000000000000455e+02,4.500000000081910700e-01,4.499999999916860505e-01
4.353000000000000114e+02,4.500000000085843666e-01,4.499999999912941973e-01
4.354000000000000341e+02,4.500000000090523256e-01,4.499999999908286807e-01
4.355000000000000000e+02,4.500000000079621976e-01,4.499999999919472304e-01
4.356000000000000227e+02,4.500000000077480911e-01,4.499999999921477922e-01
4.357000000000000455e+02,4.500000000078714368e-01,4.499999999920223370e-01
4.358000000000000114e+02,4.500000000085712659e-01,4.499999999913198434e-01
4.359000000000000341e+02,4.500000000076469497e-01,4.499999999922477123e-01
4.360000000000000000e+02,4.500000000078616114e-01,4.499999999920588079e-01
4.361000000000000227e+02,4.500000000075999318e-01,4.499999999922976168e-01
4.362000000000000455e+02,4.500000000075772832e-01,4.499999999923192662e-01
4.363000000000000114e+02,4.500000000073355877e-01,4.499999999925608507e-01
4.364000000000000341e+02,4.500000000071985307e-01,4.499999999927093430e-01
4.365000000000000000e+02,4.500000000067840844e-01,4.499999999931210137e-01
4.366000000000000227e+02,4.500000000064985906e-01,4.499999999934082839e-01
4.367000000000000455e+02,4.500000000071074369e-01,4.499999999928014360e-01
4.368000000000000114e+02,4.500000000065171868e-01,4.499999999933875783e-01
4.369000000000000341e+02,4.500000000064357519e-01,4.499999999934756745e-01
