time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
560.0,49.654772319967826,6.537911702015621e-06,49.65455849359463,6.833811468706694e-06,49.45451363093838,2.969340849792076e-06,49.45384713827897,3.568570852222935e-06,49.440582743070024,3.416905734377008e-06,49.440582743069925,3.416905734334444e-06,1e+21,49.31483945143171,1.7842854261173588e-06,49.310485256262474,1.708452867175701e-06,49.31048525626247,1.7084528671734576e-06,49.31048525626244,1.7084528672250252e-06,49.31048525626245,1.7084528672236045e-06,49.65185374793442,6.537911702023635e-06,49.65142609518801,6.833811468724099e-06,49.452645562600715,2.9693408497966645e-06,49.45131257728188,3.5685708522268343e-06,49.43822433800787,3.4169057343086792e-06,49.43822433800767,3.4169057343605613e-06,49.25000044300309,49.34651769443015,2.9693272019355072e-06,49.314839451431716,1.7842854261095928e-06,0.45403333454339356,0.4457841204999782,49.657690892001234,49.757987340980016,0.4627676338383806,0.4253732361189581,0.45403333484285685,0.4540333348403001,0.4253751903438269,0.07811373867120176,0.46276763315041064,0.4627676331491379,0.4540333354099883,0.45403333540885854,0.45403333539513063,0.45403333539510743,0.4499999999999638,0.45,0.0,1.5269638135697268e-14,49.87899367049
561.0,49.65477232002127,6.53791170116852e-06,49.65455849364827,6.83381146752716e-06,49.454513630981715,2.9693408486395654e-06,49.45384713832005,3.568570852494499e-06,49.44058274319715,3.416905733839664e-06,49.44058274319717,3.416905733675335e-06,1e+21,49.31483945141233,1.7842854262532259e-06,49.31048525644999,1.7084528668921349e-06,49.31048525644999,1.708452866890781e-06,49.310485256449525,1.7084528669312866e-06,49.31048525644953,1.7084528669297787e-06,49.65185374798828,6.53791170115201e-06,49.65142609524225,6.833811467522979e-06,49.45264556264475,2.9693408486520053e-06,49.45131257732141,3.5685708524998826e-06,49.43822433813597,3.41690573371874e-06,49.438224338136,3.416905733720731e-06,49.250000443002705,49.346517694467025,2.9693272007911386e-06,49.31483945141236,1.7842854262469358e-06,0.4540333345372208,0.44578412050183674,49.65769089205428,49.75798734101751,0.462767633966256,0.42537323615045386,0.4540333347775535,0.4540333347676826,0.4253751905767626,0.07811373871397688,0.46276763328600046,0.4627676332849956,0.454033335299167,0.4540333352963103,0.4540333352893343,0.4540333352882555,0.4499999999999769,0.45,0.0,1.5269638135697672e-14,49.878993670508756
562.0,49.65477232006613,6.537911700325471e-06,49.65455849369306,6.833811466607833e-06,49.45451363102523,2.969340847692121e-06,49.45384713836234,3.5685708526243066e-06,49.44058274329634,3.4169057333188276e-06,49.44058274329617,3.4169057332906007e-06,1e+21,49.31483945139975,1.7842854263212267e-06,49.31048525660003,1.7084528666565066e-06,49.31048525660004,1.7084528666575002e-06,49.31048525659846,1.7084528666641195e-06,49.310485256598454,1.70845286666196e-06,49.65185374803352,6.537911700322912e-06,49.65142609528738,6.833811466615512e-06,49.452645562688666,2.9693408476854785e-06,49.45131257736286,3.568570852637617e-06,49.438224338236076,3.416905733307335e-06,49.43822433823572,3.416905733308963e-06,49.25000044300232,49.34651769450787,2.969327199824494e-06,49.31483945139976,1.78428542631638e-06,0.4540333345428903,0.4457841205085092,49.657690892098735,49.75798734104894,0.46276763405195565,0.4253732361626995,0.45403333470087204,0.4540333346991765,0.4253751906808797,0.07811373873309642,0.46276763341797467,0.4627676334169216,0.4540333351702464,0.4540333351692966,0.4540333351678678,0.45403333516711775,0.44999999999998525,0.45,0.0,1.526963813569793e-14,49.87899367052447
563.0,49.6547723201035,6.537911699590177e-06,49.6545584937302,6.833811465944507e-06,49.454513631067826,2.9693408468880046e-06,49.45384713840418,3.5685708526694374e-06,49.44058274337276,3.416905732922628e-06,49.44058274337235,3.4169057330000993e-06,1e+21,49.31483945139303,1.7842854263426664e-06,49.31048525671959,1.7084528664809584e-06,49.31048525671963,1.7084528664853386e-06,49.31048525671696,1.70845286645518e-06,49.31048525671694,1.708452866451876e-06,49.651853748071304,6.537911699565345e-06,49.6514260953247,6.833811465929157e-06,49.45264556273155,2.9693408468828525e-06,49.45131257740424,3.5685708526825863e-06,49.43822433831322,3.41690573300853e-06,49.43822433831241,3.4169057329954207e-06,49.25000044300195,49.34651769455201,2.969327199021755e-06,49.314839451393034,1.7842854263397012e-06,0.4540333345489553,0.4457841205116773,49.657690892135705,49.757987341075065,0.4627676341084836,0.42537323616098255,0.4540333346502439,0.45403333464559054,0.4253751908378159,0.07811373876191538,0.4627676335398605,0.46276763353915296,0.45403333505150645,0.45403333505068366,0.45403333505538335,0.4540333350547756,0.4499999999999903,0.45,0.0,1.526963813569809e-14,49.87899367053753
564.0,49.654772320134335,6.537911698892799e-06,49.65455849376081,6.83381146539205e-06,49.45451363110782,2.9693408462343493e-06,49.453847138443344,3.568570852675515e-06,49.44058274343147,3.4169057327460707e-06,49.44058274343112,3.416905732658208e-06,1e+21,49.31483945139129,1.7842854263357557e-06,49.310485256815454,1.7084528663741852e-06,49.31048525681549,1.7084528663815233e-06,49.31048525681255,1.7084528663324297e-06,49.31048525681253,1.7084528663278483e-06,49.65185374810253,6.537911698904186e-06,49.651426095355475,6.833811465400829e-06,49.45264556277193,2.9693408462338385e-06,49.45131257744299,3.5685708526699753e-06,49.4382243383723,3.416905732759578e-06,49.43822433837159,3.416905732667601e-06,49.25000044300157,49.34651769459742,2.9693271983731492e-06,49.31483945139129,1.7842854263342774e-06,0.4540333345462154,0.44578412050415567,49.65769089216613,49.75798734109658,0.46276763415068584,0.42537323615765743,0.45403333463861145,0.454033334633334,0.4253751911135321,0.0781137388125465,0.462767633653523,0.46276763365269336,0.4540333349692365,0.4540333349685425,0.4540333349787358,0.45403333497852233,0.45000000000000645,0.45,0.0,1.5269638135698625e-14,49.87899367054829
565.0,49.65477232015886,6.5379116983016754e-06,49.65455849378562,6.833811465064828e-06,49.45451363113993,2.969340845747649e-06,49.45384713847459,3.568570852542804e-06,49.44058274347719,3.4169057325799904e-06,49.440582743477265,3.4169057324672508e-06,1e+21,49.314839451392565,1.7842854262730356e-06,49.310485256891425,1.7084528662823923e-06,49.310485256891404,1.7084528662884606e-06,49.31048525688918,1.7084528662425483e-06,49.310485256889194,1.7084528662386799e-06,49.65185374812714,6.5379116982955954e-06,49.651426095380664,6.83381146505377e-06,49.452645562804456,2.969340845751834e-06,49.451312577473786,3.5685708525455775e-06,49.43822433841808,3.416905732569693e-06,49.43822433841822,3.4169057324794985e-06,49.25000044300119,49.34651769462715,2.9693271978903315e-06,49.31483945139257,1.784285426272401e-06,0.4540333345512859,0.44578412050129484,49.657690892190594,49.75798734111387,0.46276763420486583,0.42537323618499023,0.45403333461886,0.45403333461208817,0.42537519080155406,0.07811373875525644,0.46276763378727426,0.4627676337867166,0.4540333349151053,0.4540333349149099,0.45403333493742143,0.45403333493731596,0.45000000000002766,0.45,0.0,1.5269638135698982e-14,49.87899367055694
566.0,49.65477232017972,6.537911697767666e-06,49.65455849380639,6.833811464814996e-06,49.454513631168766,2.9693408453904084e-06,49.45384713850282,3.5685708523641197e-06,49.44058274351334,3.416905732436263e-06,49.44058274351364,3.4169057323521843e-06,1e+21,49.31483945139551,1.7842854261849065e-06,49.31048525695205,1.7084528662105554e-06,49.310485256951985,1.708452866213426e-06,49.31048525695088,1.7084528661797348e-06,49.310485256950905,1.708452866177115e-06,49.651853748148206,6.5379116977587925e-06,49.65142609540157,6.833811464795431e-06,49.45264556283358,2.9693408453904203e-06,49.451312577501696,3.5685708523690524e-06,49.43822433845433,3.4169057324221293e-06,49.43822433845492,3.4169057323554547e-06,49.2500004430008,49.346517694650444,2.969327197529189e-06,49.31483945139552,1.784285426184747e-06,0.4540333345557504,0.44578412049735056,49.65769089221123,49.75798734112853,0.4627676342371578,0.4253732362023384,0.45403333460287776,0.45403333459782724,0.4253751908281584,0.07811373876014192,0.46276763387513753,0.4627676338750569,0.4540333348531913,0.4540333348528425,0.4540333348805634,0.45403333488040065,0.4499999999996849,0.45,0.0,1.5269638135686855e-14,49.87899367056427
567.0,49.65477232019748,6.5379116972823916e-06,49.65455849382388,6.833811464630577e-06,49.45451363119467,2.9693408451281878e-06,49.45384713852822,3.5685708521400613e-06,49.44058274354144,3.4169057323104167e-06,49.44058274354192,3.416905732294e-06,1e+21,49.314839451399955,1.7842854260748706e-06,49.31048525699946,1.7084528661482824e-06,49.31048525699937,1.7084528661447253e-06,49.310485257000245,1.7084528661469718e-06,49.310485257000266,1.7084528661465557e-06,49.65185374816625,6.537911697283668e-06,49.65142609541905,6.833811464616555e-06,49.45264556285976,2.9693408451310423e-06,49.451312577526835,3.568570852150031e-06,49.43822433848249,3.41690573229267e-06,49.43822433848344,3.4169057322965385e-06,49.250000443000424,49.34651769466988,2.9693271972700955e-06,49.31483945139998,1.7842854260763838e-06,0.45403333455997075,0.44578412049276983,49.65769089222871,49.75798734114112,0.4627676342547386,0.4253732362143253,0.45403333459066175,0.45403333458967565,0.425375191008329,0.07811373879322754,0.46276763394590614,0.46276763394581943,0.4540333347933274,0.4540333347932395,0.45403333482216157,0.45403333482186314,0.44999999999873436,0.45,0.0,1.5269638135654638e-14,49.87899367057055
568.0,49.654772320212736,6.537911696852762e-06,49.65455849383886,6.833811464484705e-06,49.45451363121802,2.969340844948231e-06,49.453847138550955,3.5685708518904335e-06,49.44058274356299,3.4169057321979765e-06,49.440582743563745,3.4169057323329774e-06,1e+21,49.314839451405746,1.7842854259469877e-06,49.31048525703584,1.7084528660853758e-06,49.310485257035694,1.7084528660702812e-06,49.310485257039865,1.7084528661468547e-06,49.3104852570399,1.7084528661504074e-06,49.65185374818177,6.537911696859502e-06,49.651426095434005,6.833811464507894e-06,49.45264556288345,2.969340844954109e-06,49.451312577549295,3.568570851899062e-06,49.43822433850399,3.4169057321561487e-06,49.438224338505506,3.4169057323035888e-06,49.25000044300005,49.34651769468805,2.9693271970936462e-06,49.3148394514058,1.78428542595294e-06,0.4540333345639062,0.44578412048843946,49.6576908922437,49.757987341152116,0.46276763426462614,0.4253732362258052,0.4540333345885382,0.454033334580429,0.42537519115705,0.07811373882053792,0.4627676340280267,0.46276763402745646,0.4540333347468816,0.4540333347454653,0.45403333477684843,0.45403333477515734,0.4499999999969324,0.45,0.0,1.526963813559473e-14,49.87899367057606
569.0,49.65477232022587,6.5379116964940826e-06,49.65455849385187,6.8338114644522205e-06,49.45451363123902,2.969340844840871e-06,49.45384713857143,3.5685708516401624e-06,49.44058274357983,3.4169057320684105e-06,49.4405827435809,3.4169057323807357e-06,1e+21,49.31483945141299,1.7842854258127397e-06,49.310485257063675,1.708452866019945e-06,49.31048525706349,1.7084528659889976e-06,49.31048525707203,1.708452866176759e-06,49.31048525707209,1.7084528661863112e-06,49.651853748195066,6.537911696480192e-06,49.651426095447064,6.833811464449365e-06,49.452645562904785,2.9693408448335427e-06,49.451312577569595,3.568570851639311e-06,49.43822433852073,3.416905732007527e-06,49.43822433852282,3.4169057323661998e-06,49.25000044299967,49.346517694706996,2.969327196973023e-06,49.31483945141305,1.7842854258255007e-06,0.4540333345676261,0.44578412048282823,49.657690892256674,49.757987341161794,0.46276763427145445,0.42537323623923473,0.45403333459081463,0.4540333345720542,0.4253751911126383,0.07811373881238237,0.462767634134059,0.46276763413286465,0.4540333347272412,0.4540333347236401,0.4540333347437294,0.4540333347405775,0.4499999999945392,0.45,0.0,1.526963813551824e-14,49.878993670580904
570.0,49.654772320235125,6.537911696158608e-06,49.65455849386097,6.833811464340781e-06,49.454513631256376,2.9693408446843772e-06,49.45384713859028,3.5685708514934673e-06,49.440582743594476,3.4169057319730795e-06,49.44058274359446,3.4169057323212274e-06,1e+21,49.3148394514227,1.7842854257434922e-06,49.310485257087755,1.7084528660113792e-06,49.310485257087755,1.7084528659809243e-06,49.31048525709534,1.7084528661713134e-06,49.31048525709534,1.7084528661806795e-06,49.651853748204516,6.537911696182935e-06,49.65142609545622,6.833811464343985e-06,49.452645562921504,2.969340844686121e-06,49.45131257758931,3.5685708514990835e-06,49.43822433853601,3.416905731992708e-06,49.43822433853597,3.416905732350757e-06,49.25000044299929,49.34651769472096,2.9693271968252456e-06,49.314839451422685,1.7842854257557287e-06,0.4540333345657148,0.4457841204744251,49.657690892265705,49.75798734116782,0.462767634265413,0.4253732362310438,0.4540333345830602,0.45403333456214795,0.42537519113081995,0.07811373881572116,0.46276763414792993,0.46276763414549676,0.4540333347298674,0.4540333347245191,0.4540333346476144,0.45403333464663664,0.4499999999958936,0.45,0.0,1.526963813557355e-14,49.8789936705839
571.0,49.65477232024264,6.537911695908448e-06,49.654558493868414,6.833811464310962e-06,49.45451363127093,2.9693408445684853e-06,49.45384713860507,3.56857085136513e-06,49.44058274360454,3.4169057319393e-06,49.440582743604395,3.416905732311043e-06,1e+21,49.31483945143183,1.7842854256804777e-06,49.310485257106585,1.7084528659926225e-06,49.31048525710665,1.7084528659642382e-06,49.310485257113,1.7084528661625585e-06,49.31048525711297,1.708452866170787e-06,49.65185374821213,6.537911695927272e-06,49.651426095463705,6.833811464295668e-06,49.45264556293605,2.9693408445583866e-06,49.45131257760431,3.568570851370429e-06,49.43822433854618,3.4169057319572294e-06,49.438224338545886,3.416905732332957e-06,49.25000044299891,49.346517694732434,2.9693271966974284e-06,49.31483945143179,1.7842854256908974e-06,0.454033334570247,0.4457841204726328,49.65769089227314,49.757987341172964,0.46276763426194834,0.42537323622706313,0.4540333345813318,0.45403333455900213,0.4253751911601055,0.07811373882109902,0.4627676341851429,0.462767634182907,0.45403333470646967,0.45403333470211404,0.45403333461631695,0.4540333346156386,0.44999999999644835,0.45,0.0,1.5269638135588986e-14,49.878993670586475
572.0,49.65477232024946,6.5379116957152705e-06,49.65455849387528,6.833811464303874e-06,49.45451363128286,2.9693408444588827e-06,49.453847138616496,3.568570851245198e-06,49.44058274361207,3.4169057319350054e-06,49.44058274361236,3.4169057323416955e-06,1e+21,49.314839451440385,1.7842854256172418e-06,49.310485257121094,1.7084528659692768e-06,49.31048525712113,1.70845286594307e-06,49.31048525712673,1.7084528661671695e-06,49.310485257126714,1.7084528661745861e-06,49.65185374821896,6.537911695700194e-06,49.65142609547059,6.8338114643006024e-06,49.45264556294831,2.969340844454647e-06,49.45131257761558,3.568570851241439e-06,49.438224338553496,3.416905731912445e-06,49.43822433855406,3.4169057323431274e-06,49.250000442998534,49.34651769474211,2.969327196593737e-06,49.31483945144035,1.7842854256257248e-06,0.45403333457730916,0.44578412047435667,49.657690892279966,49.757987341178115,0.4627676342614604,0.42537323622592854,0.4540333345828906,0.454033334558462,0.4253751911909389,0.07811373882676109,0.46276763423376305,0.4627676342326132,0.4540333346748455,0.45403333467232454,0.4540333346177715,0.45403333461740025,0.44999999999521845,0.45,0.0,1.5269638135539745e-14,49.87899367058906
573.0,49.65477232025662,6.537911695520188e-06,49.654558493882554,6.833811464379682e-06,49.454513631292315,2.9693408443971585e-06,49.45384713862527,3.5685708511141155e-06,49.4405827436191,3.4169057319182485e-06,49.44058274362001,3.416905732404702e-06,1e+21,49.3148394514484,1.7842854255480773e-06,49.3104852571322,1.7084528659471368e-06,49.310485257132186,1.7084528659215484e-06,49.31048525713824,1.7084528662014392e-06,49.310485257138254,1.7084528662094509e-06,49.65185374822606,6.5379116954893e-06,49.65142609547793,6.833811464352601e-06,49.45264556295818,2.969340844380241e-06,49.45131257762408,3.568570851101132e-06,49.43822433856021,3.416905731868769e-06,49.43822433856197,3.4169057324149207e-06,49.25000044299816,49.34651769475068,2.9693271965193964e-06,49.31483945144837,1.7842854255549258e-06,0.4540333345849553,0.4457841204743532,49.6576908922872,49.757987341184155,0.4627676342620163,0.4253732362296564,0.4540333345852951,0.45403333455607536,0.42537519121376405,0.07811373883095259,0.4627676342822486,0.46276763428174034,0.45403333465321416,0.4540333346506287,0.4540333346209517,0.454033334620699,0.4499999999912187,0.45,0.0,1.5269638135401023e-14,49.87899367059208
574.0,49.654772320264414,6.5379116953011646e-06,49.65455849389041,6.833811464422575e-06,49.454513631299825,2.9693408443250464e-06,49.45384713863265,3.5685708509402527e-06,49.440582743627175,3.416905731845917e-06,49.44058274362822,3.4169057324951737e-06,1e+21,49.314839451455896,1.784285425472373e-06,49.3104852571409,1.7084528659337958e-06,49.31048525714085,1.708452865906081e-06,49.31048525714873,1.7084528662693907e-06,49.310485257148756,1.708452866279105e-06,49.65185374823387,6.5379116952901514e-06,49.65142609548584,6.833811464429203e-06,49.452645562965785,2.969340844336687e-06,49.45131257763144,3.5685708509496514e-06,49.43822433856818,3.4169057318406162e-06,49.43822433857022,3.416905732551936e-06,49.25000044299777,49.3465176947586,2.9693271964751025e-06,49.31483945145585,1.7842854254782202e-06,0.45403333458547857,0.44578412046748356,49.65769089229497,49.757987341191026,0.4627676342688689,0.42537323624120243,0.4540333345855317,0.4540333345465328,0.425375191219287,0.0781137388319668,0.4627676343037384,0.4627676343032145,0.4540333346580973,0.45403333465428425,0.4540333345941733,0.45403333459306583,0.44999999998480045,0.45,0.0,1.5269638135197165e-14,49.87899367059552
575.0,49.65477232026615,6.5379116951656e-06,49.654558493891315,6.833811464377758e-06,49.454513631308565,2.9693408442632405e-06,49.45384713864279,3.5685708508879497e-06,49.44058274363042,3.416905731823201e-06,49.440582743629996,3.4169057324961524e-06,1e+21,49.31483945146286,1.784285425447609e-06,49.31048525714862,1.7084528659389875e-06,49.31048525714868,1.7084528659158707e-06,49.31048525715388,1.7084528662476578e-06,49.310485257153864,1.708452866255985e-06,49.65185374823617,6.537911695172669e-06,49.651426095486514,6.8338114643742985e-06,49.452645562973714,2.969340844272246e-06,49.45131257764218,3.5685708508990767e-06,49.43822433857227,3.416905731855794e-06,49.43822433857142,3.416905732504415e-06,49.25000044299738,49.34651769476404,2.9693271964119948e-06,49.31483945146283,1.7842854254511551e-06,0.4540333345707174,0.44578412045017557,49.65769089229611,49.75798734119087,0.4627676342921305,0.4253732362625827,0.4540333345785817,0.4540333345381597,0.42537519122583894,0.07811373883316997,0.4627676342456616,0.4627676342443092,0.45403333466336165,0.45403333465916623,0.4540333345550971,0.4540333345540837,0.44999999998828044,0.45,0.0,1.5269638135341025e-14,49.878993670595435
576.0,49.65477232026844,6.537911695075255e-06,49.654558493893425,6.833811464354146e-06,49.454513631315734,2.969340844192286e-06,49.453847138650524,3.5685708508874533e-06,49.4405827436326,3.4169057318664524e-06,49.44058274363175,3.4169057324638826e-06,1e+21,49.314839451469496,1.7842854254450933e-06,49.310485257155314,1.7084528659536408e-06,49.31048525715542,1.7084528659369756e-06,49.310485257157474,1.7084528662261514e-06,49.31048525715745,1.7084528662329145e-06,49.65185374823856,6.537911695086378e-06,49.65142609548855,6.833811464341151e-06,49.45264556298069,2.969340844192008e-06,49.451312577650285,3.568570850892179e-06,49.438224338574685,3.416905731891546e-06,49.43822433857299,3.416905732458998e-06,49.250000442997006,49.34651769476823,2.9693271963321077e-06,49.31483945146947,1.784285425446399e-06,0.45403333457613304,0.4457841204536341,49.65769089229831,49.75798734119216,0.4627676342761739,0.4253732362423231,0.45403333457618295,0.4540333345402971,0.4253751912448676,0.0781137388366643,0.46276763425896433,0.4627676342575621,0.4540333346410906,0.45403333463746726,0.4540333345376014,0.454033334536765,0.4499999999897038,0.45,0.0,1.5269638135379086e-14,49.87899367059609
577.0,49.65477232027345,6.5379116950316e-06,49.654558493898605,6.833811464334184e-06,49.45451363132103,2.9693408440836306e-06,49.45384713865602,3.5685708509458207e-06,49.44058274363612,3.4169057319680413e-06,49.44058274363531,3.4169057324330853e-06,1e+21,49.31483945147639,1.784285425476079e-06,49.310485257160984,1.7084528659869116e-06,49.31048525716111,1.7084528659801893e-06,49.31048525715972,1.708452866207601e-06,49.3104852571597,1.708452866212049e-06,49.65185374824341,6.5379116950425866e-06,49.65142609549372,6.833811464331602e-06,49.45264556298613,2.9693408440885446e-06,49.45131257765612,3.568570850950929e-06,49.4382243385781,3.416905731968884e-06,49.43822433857649,3.4169057324191008e-06,49.25000044299663,49.34651769477134,2.9693271962277765e-06,49.314839451476324,1.7842854254738757e-06,0.45403333459061496,0.4457841204673324,49.6576908923035,49.75798734119695,0.46276763423555695,0.4253732361922564,0.4540333345750184,0.4540333345470846,0.4253751912700265,0.07811373884128434,0.4627676342987966,0.4627676342976032,0.454033334593282,0.4540333345923918,0.45403333452480554,0.45403333452417316,0.4499999999854241,0.45,0.0,1.526963813521239e-14,49.87899367059849
578.0,49.65477232028334,6.5379116950360975e-06,49.6545584939087,6.833811464344974e-06,49.45451363132411,2.9693408439412473e-06,49.45384713865945,3.5685708510893173e-06,49.44058274364335,3.4169057321598833e-06,49.44058274364251,3.416905732458264e-06,1e+21,49.31483945148412,1.7842854255520046e-06,49.31048525716563,1.7084528660475714e-06,49.31048525716582,1.7084528660565006e-06,49.31048525716084,1.7084528661947347e-06,49.31048525716081,1.7084528661966986e-06,49.65185374825307,6.537911695051086e-06,49.651426095503794,6.833811464347801e-06,49.45264556298937,2.9693408439531303e-06,49.45131257766003,3.5685708510982125e-06,49.438224338585194,3.416905732108568e-06,49.43822433858353,3.4169057323886106e-06,49.25000044299625,49.34651769477354,2.969327196091124e-06,49.31483945148402,1.7842854255440719e-06,0.4540333346036336,0.44578412048010896,49.65769089231361,49.757987341207254,0.46276763418437744,0.4253732361248826,0.45403333457117795,0.45403333455325495,0.4253751912949689,0.07811373884586464,0.4627676343201139,0.46276763431925694,0.4540333345254615,0.454033334523617,0.4540333344998299,0.4540333344993706,0.44999999997179485,0.45,0.0,1.5269638134741974e-14,49.878993670603634
579.0,49.654772320296544,6.537911695083027e-06,49.65455849392184,6.833811464371704e-06,49.45451363132532,2.969340843786356e-06,49.45384713866114,3.5685708513057737e-06,49.44058274365346,3.416905732362463e-06,49.44058274365226,3.4169057324793833e-06,1e+21,49.314839451492254,1.784285425663753e-06,49.31048525716871,1.7084528661241712e-06,49.310485257168935,1.7084528661525737e-06,49.31048525716081,1.7084528661773574e-06,49.31048525716079,1.708452866177088e-06,49.65185374826633,6.537911695096281e-06,49.65142609551692,6.83381146439646e-06,49.45264556299053,2.9693408437887343e-06,49.45131257766217,3.5685708513167288e-06,49.43822433859535,3.416905732284782e-06,49.43822433859297,3.4169057323482304e-06,49.25000044299587,49.3465176947753,2.9693271959258152e-06,49.31483945149215,1.7842854256477068e-06,0.454033334593919,0.4457841204710585,49.65769089232676,49.757987341221124,0.46276763417687106,0.42537323609503225,0.4540333345638585,0.4540333345568356,0.42537519131418333,0.07811373884939309,0.4627676342684176,0.4627676342668732,0.4540333344801129,0.45403333447538524,0.4540333344859304,0.45403333448580796,0.44999999995048184,0.45,0.0,1.5269638134062304e-14,49.878993670610555
580.0,49.654772320285545,6.537911694971762e-06,49.65455849391045,6.833811464422391e-06,49.45451363133102,2.969340843737821e-06,49.45384713866468,3.5685708512649378e-06,49.44058274364413,3.4169057321638343e-06,49.44058274364402,3.4169057321591082e-06,1e+21,49.31483945149218,1.7842854256337926e-06,49.31048525716785,1.7084528660717631e-06,49.31048525716783,1.708452866099069e-06,49.31048525716045,1.70845286609531e-06,49.31048525716045,1.7084528660943545e-06,49.65185374825603,6.537911694979765e-06,49.65142609550584,6.833811464424604e-06,49.45264556299638,2.969340843725838e-06,49.45131257766369,3.568570851251164e-06,49.438224338585776,3.4169057321686425e-06,49.43822433858553,3.416905732191694e-06,49.250000442995486,49.34651769477972,2.9693271958652757e-06,49.314839451492205,1.7842854256186536e-06,0.45403333453691774,0.4457841204098545,49.65769089231506,49.75798734120875,0.4627676343751321,0.4253732362867717,0.4540333345722416,0.4540333345719577,0.4253751913311493,0.07811373885250864,0.46276763416983835,0.46276763416827127,0.45403333465391954,0.45403333464925727,0.454033334671291,0.45403333467085144,0.4499999999657027,0.45,0.0,1.5269638134672582e-14,49.87899367060437
581.0,49.654772320280095,6.537911694915683e-06,49.65455849390491,6.83381146436622e-06,49.454513631336376,2.969340843696288e-06,49.45384713866948,3.568570851217915e-06,49.440582743641286,3.416905732121396e-06,49.440582743641485,3.4169057320922325e-06,1e+21,49.31483945149183,1.7842854256141668e-06,49.310485257168764,1.708452866059736e-06,49.31048525716865,1.7084528660823135e-06,49.310485257162576,1.7084528660682318e-06,49.310485257162576,1.7084528660670892e-06,49.651853748250666,6.5379116949191154e-06,49.651426095500305,6.83381146437517e-06,49.45264556300188,2.969340843699976e-06,49.45131257766809,3.5685708512140696e-06,49.43822433858286,3.416905732138362e-06,49.43822433858324,3.4169057321377935e-06,49.25000044299511,49.34651769478427,2.969327195839753e-06,49.31483945149189,1.7842854256021676e-06,0.4540333345399143,0.4457841204127666,49.65769089230951,49.75798734120237,0.4627676343799134,0.4253732362912574,0.4540333345720064,0.4540333345702548,0.42537519134089385,0.07811373885429806,0.4627676341761967,0.46276763417425903,0.4540333346645343,0.4540333346613247,0.45403333468421464,0.4540333346840015,0.44999999997705037,0.45,0.0,1.5269638135037964e-14,49.87899367060119
582.0,49.654772320277566,6.537911694900796e-06,49.65455849390245,6.833811464292984e-06,49.45451363134102,2.9693408436905336e-06,49.45384713867446,3.568570851189383e-06,49.440582743641244,3.4169057321560958e-06,49.440582743641315,3.4169057321357454e-06,1e+21,49.31483945149133,1.7842854255989194e-06,49.310485257170455,1.7084528660663512e-06,49.310485257170356,1.7084528660827462e-06,49.31048525716577,1.7084528660679364e-06,49.31048525716578,1.7084528660674377e-06,49.65185374824795,6.53791169488545e-06,49.651426095497705,6.833811464292922e-06,49.45264556300663,2.9693408436940128e-06,49.4513125776735,3.568570851187307e-06,49.43822433858287,3.416905732148212e-06,49.438224338583,3.416905732134421e-06,49.25000044299473,49.346517694788496,2.9693271958333103e-06,49.314839451491366,1.7842854255901918e-06,0.4540333345689281,0.44578412044317706,49.6576908923072,49.7579873411992,0.4627676343007081,0.4253732362154769,0.4540333345658263,0.4540333345646038,0.4253751913453859,0.07811373885512296,0.46276763422664163,0.4627676342252464,0.45403333460447753,0.4540333346007191,0.45403333462137874,0.4540333346210089,0.4499999999858571,0.45,0.0,1.5269638135269412e-14,49.8789936705996
