environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s)
910,49.9126888402076,9.64826097319296e-06,49.7511429414692,4.37943436047583e-06,49.750502555982,5.26882641649166e-06,49.5614264334652,1.63768734707014e-11,49.6200374460044,4.37941802809191e-06,49.5806804282724,2.63441323631339e-06,49.5806804282724,2.63441323629724e-06,49.7492763110304,4.37943446223109e-06,49.74799554005,5.26882651170538e-06,49.5000079321606,1.63768733656257e-11,49.6172299571596,4.37941808545327e-06,49.5787918240193,2.6344132558194e-06,49.5787918240193,2.6344132558207e-06,0.465601927986023,0.43122956483255,49.825377680412,9.64826097408422e-06,0.431231179220997,0.244819529297097,49.6556934853599,4.37943446208828e-06,0.465601931381247,0.46560193137998,49.6220885904962,5.26882651169217e-06
911,49.9126888407805,9.64826099580983e-06,49.7511429423358,4.37943456863271e-06,49.7505025568216,5.26882661462349e-06,49.5614264338866,1.63768735852219e-11,49.6200374467163,4.37941814882447e-06,49.580680428551,2.63441328219546e-06,49.580680428551,2.63441328220433e-06,49.7492763119502,4.37943447122843e-06,49.7479955409273,5.26882652396541e-06,49.5000079321603,1.637687360114e-11,49.6172299578931,4.37941809426082e-06,49.5787918243128,2.63441326202138e-06,49.5787918243128,2.63441326202153e-06,0.465601939259273,0.431229577645087,49.8253776815643,9.64826099546372e-06,0.431231189946644,0.244819535386286,49.6556934862803,4.37943447135603e-06,0.465601935178082,0.465601935177386,49.6220885909138,5.26882652425229e-06
912,49.9126888403321,9.64826097740984e-06,49.7511429417051,4.3794343497632e-06,49.7505025562209,5.2688264079733e-06,49.561426433608,1.6376873508643e-11,49.6200374462998,4.37941802191455e-06,49.5806804284479,2.63441323411133e-06,49.5806804284479,2.63441323410082e-06,49.7492763112671,4.37943446364422e-06,49.747995540292,5.26882651441681e-06,49.50000793216,1.63768735779076e-11,49.6172299574543,4.37941808688428e-06,49.5787918241909,2.634413257167e-06,49.5787918241909,2.63441325716747e-06,0.46560192644631,0.431229563178968,49.8253776806605,9.64826097733203e-06,0.431231178174856,0.24481952870318,49.6556934856554,4.37943446348981e-06,0.465601931153682,0.465601931152857,49.6220885906891,5.26882651420692e-06
913,49.9126888409368,9.64826100304362e-06,49.751142942594,4.37943458936366e-06,49.7505025570787,5.26882663518323e-06,49.5614264340389,1.63768736260357e-11,49.6200374470109,4.37941816162642e-06,49.5806804287271,2.63441328709673e-06,49.5806804287271,2.63441328710885e-06,49.7492763122155,4.37943447422683e-06,49.7479955411916,5.26882652795488e-06,49.5000079321597,1.63768735548247e-11,49.6172299581909,4.37941809724351e-06,49.578791824489,2.63441326402151e-06,49.578791824489,2.63441326402128e-06,0.465601939638206,0.431229578166926,49.8253776818774,9.64826100163554e-06,0.431231190516348,0.244819535709719,49.6556934866082,4.3794344743801e-06,0.465601935396508,0.465601935395556,49.622088591124,5.26882652819404e-06
914,49.9126888403759,9.64826098119626e-06,49.7511429417794,4.37943433608461e-06,49.7505025562988,5.26882639542526e-06,49.5614264336717,1.63768735255062e-11,49.6200374464393,4.37941801503396e-06,49.5806804285663,2.63441323152553e-06,49.5806804285663,2.63441323151704e-06,49.7492763113392,4.37943446549831e-06,49.7479955403702,5.26882651631952e-06,49.5000079321594,1.63768732729943e-11,49.6172299575938,4.37941808875426e-06,49.5787918243076,2.63441325811707e-06,49.5787918243076,2.63441325811843e-06,0.465601924994684,0.431229561627333,49.8253776807475,9.6482609805953e-06,0.431231176904809,0.244819527982146,49.655693485796,4.37943446532427e-06,0.465601930658216,0.46560193065755,49.6220885908185,5.26882651614051e-06
915,49.9126888369727,9.64826085107928e-06,49.7511429363935,4.37943353984673e-06,49.7505025510221,5.26882561173035e-06,49.5614264311988,1.63768728590746e-11,49.620037442077,4.37941751542882e-06,49.5806804270495,2.63441303265492e-06,49.5806804270496,2.63441303257549e-06,49.7492763057892,4.37943441478161e-06,49.747995534988,5.26882644178804e-06,49.500007932159,1.63768729913125e-11,49.6172299532164,4.37941803885631e-06,49.578791822761,2.63441322061553e-06,49.578791822761,2.63441322062347e-06,0.465601891817519,0.431229523213491,49.8253776739181,9.6482608540955e-06,0.431231137910886,0.244819505844429,49.655693480436,4.37943441362586e-06,0.465601914667225,0.46560191466099,49.6220885885211,5.26882644017496e-06
916,49.9126888384243,9.64826090706563e-06,49.7511429382666,4.37943458112296e-06,49.7505025527503,5.26882660697448e-06,49.5614264320407,1.63768730949198e-11,49.6200374430888,4.37941813986765e-06,49.580680427251,2.63441325489229e-06,49.580680427251,2.6344132549162e-06,49.7492763078977,4.37943443784689e-06,49.7479955368758,5.26882646831541e-06,49.5000079321587,1.63768732275741e-11,49.6172299543545,4.37941806085797e-06,49.5787918230692,2.6344132342495e-06,49.5787918230692,2.63441323425227e-06,0.465601952667896,0.431229591510911,49.8253776768528,9.64826090687256e-06,0.431231192520632,0.244819536847596,49.6556934823456,4.37943443806034e-06,0.46560193222125,0.465601932219374,49.6220885891417,5.26882646864669e-06
917,49.9126888426775,9.64826105512486e-06,49.7511429451554,4.37943542661075e-06,49.7505025595158,5.26882745239263e-06,49.561426435103,1.63768739191245e-11,49.6200374485282,4.3794186894317e-06,49.5806804290202,2.63441347731981e-06,49.5806804290201,2.63441347740349e-06,49.7492763149238,4.37943449373153e-06,49.7479955437127,5.26882655546615e-06,49.5000079321584,1.6376874240678e-11,49.6172299597563,4.379418115814e-06,49.5787918248545,2.63441327804986e-06,49.5787918248544,2.6344132780416e-06,0.465601983655803,0.431229627703618,49.825377685383,9.64826105172597e-06,0.43123123410721,0.244823753865471,49.6556934889258,4.37943449496925e-06,0.465601950698944,0.465601950692376,49.6220885918249,5.26882655735062e-06
918,49.9126888417083,9.64826100667542e-06,49.7511429442355,4.37943429891325e-06,49.7505025587504,5.26882636786182e-06,49.561426434644,1.637687378484e-11,49.6200374483178,4.37941800225728e-06,49.5806804290582,2.63441324467722e-06,49.5806804290582,2.63441324464741e-06,49.7492763137506,4.37943447200779e-06,49.7479955427669,5.26882653583729e-06,49.5000079321581,1.63768737005477e-11,49.6172299593818,4.37941809525141e-06,49.5787918247627,2.63441326780067e-06,49.5787918247627,2.6344132677968e-06,0.465601918165875,0.431229554370783,49.8253776834116,9.64826100733171e-06,0.431231177480724,0.244819528309105,49.6556934877889,4.37943447174439e-06,0.465601934057844,0.465601934055505,49.6220885914967,5.26882653549455e-06
919,49.9126888376907,9.64826086162783e-06,49.7511429378295,4.37943342353907e-06,49.750502552472,5.26882549727353e-06,49.5614264318062,1.6376873020152e-11,49.6200374433483,4.37941743284432e-06,49.580680427476,2.63441301671513e-06,49.5806804274761,2.6344130166341e-06,49.7492763072122,4.37943441604395e-06,49.7479955364242,5.2688264518722e-06,49.5000079321578,1.63768731605655e-11,49.6172299544451,4.379418040257e-06,49.5787918231532,2.63441322559388e-06,49.5787918231534,2.63441322560256e-06,0.465601884173444,0.431229514872863,49.8253776753518,9.64826086493031e-06,0.431231134458798,0.244819503884602,49.6556934816555,4.37943441471907e-06,0.465601915789126,0.465601915782765,49.6220885890256,5.2688264500639e-06
920,49.9126888390261,9.64826092123783e-06,49.7511429393731,4.379434606891e-06,49.7505025538544,5.26882663926489e-06,49.5614264325739,1.6376873237218e-11,49.6200374441422,4.37941815302722e-06,49.5806804276936,2.63441326153465e-06,49.5806804276936,2.63441326154202e-06,49.7492763090295,4.37943444153277e-06,49.747995538005,5.26882647859657e-06,49.5000079321575,1.63768731385278e-11,49.6172299554083,4.37941806454796e-06,49.5787918234988,2.63441323941123e-06,49.5787918234988,2.63441323941604e-06,0.465601951212614,0.431229590046728,49.8253776780569,9.64826092062412e-06,0.431231193451351,0.244819537375985,49.6556934834402,4.37943444178381e-06,0.465601933582308,0.46560193358173,49.6220885896769,5.268826478954e-06
921,49.9126888434662,9.64826108168748e-06,49.7511429464876,4.37943552778872e-06,49.7505025608363,5.26882755747455e-06,49.5614264357678,1.6376874097224e-11,49.6200374497903,4.37941875285938e-06,49.5806804295831,2.63441350293103e-06,49.580680429583,2.63441350299791e-06,49.7492763162894,4.37943450324208e-06,49.7479955450623,5.26882657199217e-06,49.5000079321572,1.63768741522323e-11,49.6172299610224,4.37941812524159e-06,49.5787918254128,2.63441328634162e-06,49.5787918254127,2.63441328633423e-06,0.465601985653612,0.431229630230519,49.825377686963,9.64826107847511e-06,0.431231238226144,0.244823756203921,49.6556934903306,4.37943450460352e-06,0.465601952872783,0.465601952867533,49.6220885925419,5.26882657382521e-06
922,49.9126888422493,9.64826102814803e-06,49.7511429451696,4.37943429768119e-06,49.7505025596879,5.26882637193011e-06,49.5614264351403,1.63768739169809e-11,49.6200374493101,4.3794180046811e-06,49.5806804295622,2.63441324917238e-06,49.5806804295622,2.63441324915428e-06,49.7492763146906,4.37943448022254e-06,49.7479955437131,5.26882654917196e-06,49.5000079321569,1.63768736126981e-11,49.6172299603665,4.37941810347806e-06,49.5787918252557,2.63441327446055e-06,49.5787918252557,2.63441327445651e-06,0.465601914733162,0.431229550829871,49.8253776844934,9.64826102893676e-06,0.431231176191591,0.244819527577236,49.6556934888421,4.37943447994621e-06,0.465601934176044,0.465601934174623,49.6220885921076,5.26882654870133e-06
923,49.9126888377407,9.64826086909433e-06,49.7511429379356,4.3794333415103e-06,49.7505025525936,5.26882541929178e-06,49.5614264319335,1.63768730532162e-11,49.6200374436698,4.37941738323859e-06,49.580680427762,2.6344129997399e-06,49.5806804277621,2.6344129996327e-06,49.7492763073083,4.37943441964299e-06,49.7479955365448,5.2688264562728e-06,49.5000079321565,1.63768730733119e-11,49.6172299547639,4.37941804395674e-06,49.5787918234293,2.63441322776229e-06,49.5787918234294,2.6344132277703e-06,0.465601878080421,0.43122950821062,49.8253776754493,9.64826087246638e-06,0.431231128986535,0.244819500777876,49.6556934819328,4.37943441820971e-06,0.465601913839281,0.465601913830866,49.6220885893237,5.26882645413752e-06
924,49.9126888348705,9.64826076311028e-06,49.7511429327859,4.37943380598721e-06,49.7505025474097,5.26882582071086e-06,49.5614264296587,1.6376872449929e-11,49.6200374389995,4.37941764572601e-06,49.5806804274678,2.634413102596e-06,49.5806804274819,2.63441308170607e-06,49.7492763023636,4.37943438760866e-06,49.7479955315689,5.26882637927229e-06,49.5000079321562,1.63768722751752e-11,49.6172299503663,4.37941801141973e-06,49.5787918232724,2.63441324359036e-06,49.5787918232855,2.63441324421176e-06,0.465601899590949,0.431229534659737,49.8253776697236,9.64826076488043e-06,0.431231137298674,0.244819505496862,49.6556934771603,4.37943438685943e-06,0.465601913769252,0.465601912129511,49.6220885882282,5.26882634270896e-06
925,49.9126888365431,9.64826083325059e-06,49.7511429350976,4.37943442814712e-06,49.7505025495786,5.2688264552944e-06,49.5614264305622,1.63768727017759e-11,49.6200374402299,4.37941804194108e-06,49.5806804266721,2.6344131587361e-06,49.5806804266751,2.63441315674566e-06,49.7492763046677,4.37943440361386e-06,49.7479955336328,5.26882642948177e-06,49.5000079321559,1.63768727716811e-11,49.6172299514993,4.3794180267253e-06,49.5787918225067,2.63441322879786e-06,49.5787918225106,2.63441322939415e-06,0.465601958691366,0.43122959626115,49.8253776730868,9.64826083320895e-06,0.431231190648255,0.244819535784606,49.6556934791343,4.37943440365052e-06,0.465601924901283,0.465601924745044,49.6220885874841,5.26882633929381e-06
926,49.9126888407158,9.64826096658963e-06,49.7511429421648,4.37943465401078e-06,49.7505025565563,5.26882671508568e-06,49.5614264334542,1.63768734797563e-11,49.6200374456,4.37941819886289e-06,49.5806804267378,2.63441320427735e-06,49.580680426725,2.63441322024168e-06,49.749276311605,4.37943444933738e-06,49.7479955404043,5.26882651578713e-06,49.5000079321556,1.63768732683376e-11,49.6172299565824,4.37941807226094e-06,49.5787918224985,2.63441322131459e-06,49.5787918224845,2.63441322066431e-06,0.46560198627751,0.431229623581703,49.8253776814373,9.64826096584966e-06,0.431231227345944,0.2448195566187,49.6556934852885,4.37943444960183e-06,0.465601941562923,0.465601940309814,49.6220885885795,5.26882646172908e-06
927,49.9126888406171,9.64826090682524e-06,49.7511429427213,4.3794344067715e-06,49.7505025572381,5.26882642591672e-06,49.5614264336133,1.63768735129644e-11,49.6200374462145,4.37941804649787e-06,49.5806804284174,2.63441326413193e-06,49.5806804284301,2.63441324981808e-06,49.7492763122673,4.37943444477165e-06,49.7479955412983,5.26882646231051e-06,49.5000079321553,1.6376873506245e-11,49.6172299573258,4.37941806792627e-06,49.5787918241662,2.63441327259787e-06,49.5787918241807,2.63441327367183e-06,0.465601926420182,0.431229564913345,49.8253776812331,9.64826090695624e-06,0.431231182743261,0.244819531296765,49.6556934855354,4.37943444471693e-06,0.465601931841135,0.465601930717579,49.6220885905724,5.26882649954041e-06
928,49.9126888408721,9.64826093189184e-06,49.7511429430386,4.37943443356594e-06,49.750502557549,5.26882647751817e-06,49.5614264338604,1.63768735792471e-11,49.6200374467026,4.37941805975337e-06,49.5806804274677,2.63441322662717e-06,49.5806804274791,2.63441322919249e-06,49.749276312607,4.37943444220041e-06,49.7479955416248,5.26882648958576e-06,49.500007932155,1.63768734854028e-11,49.6172299578336,4.37941806531967e-06,49.5787918232141,2.63441323789737e-06,49.5787918232355,2.63441324187826e-06,0.465601937452691,0.431229575000707,49.8253776817446,9.64826093191641e-06,0.431231190284201,0.244819535577924,49.655693486012,4.3794344421749e-06,0.465601930215545,0.465601930014182,49.6220885896069,5.26882650149219e-06
929,49.9126888405731,9.64826094246406e-06,49.7511429424043,4.37943441399626e-06,49.750502556904,5.26882649148247e-06,49.561426433787,1.63768735586967e-11,49.6200374465892,4.37941804631814e-06,49.5806804272507,2.63441326062539e-06,49.5806804272416,2.634413277288e-06,49.7492763120051,4.37943443251082e-06,49.7479955410026,5.26882651012266e-06,49.5000079321547,1.637687346471e-11,49.6172299577474,4.37941805564298e-06,49.5787918229921,2.63441321599698e-06,49.5787918229835,2.63441321902431e-06,0.465601930776411,0.431229567185695,49.8253776811458,9.64826094256568e-06,0.431231186221244,0.244819533271293,49.6556934857889,4.37943443248241e-06,0.465601946831677,0.465601945523756,49.6220885893861,5.26882648977426e-06
930,49.9126888413954,9.6482609502989e-06,49.75114294393,4.37943449570331e-06,49.7505025584131,5.26882653790471e-06,49.5614264344532,1.63768737389373e-11,49.6200374478433,4.37941809750137e-06,49.5806804296176,2.63441330649865e-06,49.5806804296179,2.63441329848301e-06,49.7492763135206,4.37943445353182e-06,49.7479955424909,5.26882649652064e-06,49.5000079321543,1.63768734441667e-11,49.6172299589543,4.3794180766512e-06,49.5787918253349,2.63441328209124e-06,49.578791825329,2.63441328377786e-06,0.46560194007441,0.431229578057112,49.8253776827917,9.64826095018088e-06,0.431231195077254,0.244819538299047,49.6556934872893,4.37943445358724e-06,0.465601941888675,0.465601941259493,49.6220885919201,5.26882650813968e-06
931,49.912688840678,9.6482609208453e-06,49.7511429428192,4.37943439616839e-06,49.7505025573493,5.26882642498125e-06,49.5614264340004,1.63768736144808e-11,49.6200374470708,4.37941804027785e-06,49.5806804293137,2.63441321995431e-06,49.5806804293306,2.6344132064792e-06,49.749276312434,4.37943444738416e-06,49.7479955414906,5.26882647374556e-06,49.500007932154,1.63768734237726e-11,49.6172299582587,4.37941807055481e-06,49.5787918250551,2.63441327913317e-06,49.5787918250763,2.63441328310442e-06,0.465601922570912,0.431229560748252,49.8253776813546,9.64826092081967e-06,0.431231177411316,0.244819528269701,49.6556934863226,4.37943444731991e-06,0.46560192101717,0.46560191995945,49.6220885914006,5.26882649860181e-06
932,49.9126888407541,9.64826099097186e-06,49.751142942368,4.3794344490987e-06,49.7505025568377,5.26882656095679e-06,49.5614264340238,1.63768736224485e-11,49.6200374470379,4.37941807044753e-06,49.5806804267749,2.63441316002211e-06,49.5806804267572,2.63441318913046e-06,49.7492763119589,4.37943443806883e-06,49.7479955408976,5.26882655271257e-06,49.5000079321537,1.63768734035279e-11,49.6172299581968,4.37941806115817e-06,49.5787918225283,2.63441318895687e-06,49.5787918225114,2.63441319144725e-06,0.465601940238372,0.431229575467501,49.8253776815088,9.64826099084439e-06,0.431231190634676,0.244819535776896,49.6556934863066,4.37943443808035e-06,0.465601942750705,0.465601940465865,49.6220885882929,5.26882642052078e-06
933,49.9126888411288,9.64826097497953e-06,49.7511429432414,4.37943448347005e-06,49.7505025577172,5.2688265485857e-06,49.5614264344009,1.63768737243034e-11,49.6200374477744,4.37941809185218e-06,49.5806804294076,2.6344133633006e-06,49.5806804293862,2.63441336811822e-06,49.7492763128508,4.37943445541063e-06,49.7479955418063,5.26882651961146e-06,49.5000079321534,1.63768736423329e-11,49.6172299589114,4.37941807854488e-06,49.5787918251196,2.63441325417726e-06,49.5787918250824,2.63441325177583e-06,0.465601933432611,0.431229570696549,49.8253776822579,9.64826097521382e-06,0.431231189705945,0.244819535249635,49.6556934871959,4.37943445544897e-06,0.465601958459688,0.465601958081532,49.6220885921436,5.26882655308964e-06
934,49.9126888416909,9.64826092463763e-06,49.7511429447393,4.37943449866949e-06,49.7505025592787,5.26882645185946e-06,49.5614264347771,1.63768738246831e-11,49.6200374485421,4.37941811065972e-06,49.580680432282,2.63441336750249e-06,49.5806804323209,2.63441332116788e-06,49.7492763143334,4.37943448645486e-06,49.7479955434144,5.26882643810886e-06,49.5000079321531,1.63768741401882e-11,49.617229959679,4.37941810961308e-06,49.5787918280195,2.63441336533443e-06,49.5787918280628,2.63441336758628e-06,0.465601930953872,0.431229572275735,49.8253776833821,9.64826092491694e-06,0.431231185504677,0.244819532864482,49.6556934881812,4.37943448647729e-06,0.465601911855795,0.465601908218791,49.6220885955422,5.26882664441928e-06
935,49.9126888395231,9.64826097166884e-06,49.751142940182,4.37943430769345e-06,49.7505025547172,5.26882642351706e-06,49.5614264331382,1.63768733809321e-11,49.6200374454571,4.37941799088167e-06,49.5806804262158,2.63441297046907e-06,49.5806804262257,2.63441299444039e-06,49.7492763097964,4.37943442832496e-06,49.7479955388543,5.26882654388395e-06,49.5000079321528,1.63768733436898e-11,49.6172299567317,4.37941805146977e-06,49.5787918220279,2.63441318922455e-06,49.5787918220589,2.6344131962797e-06,0.46560191800722,0.431229552649063,49.8253776790438,9.64826097206787e-06,0.431231166120185,0.244819521859475,49.6556934844407,4.37943442816595e-06,0.465601909371701,0.465601907490087,49.6220885860716,5.26882623511392e-06
