time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc10__H_VV_out_alpha,VV_junc11__H_VV_out_alpha,VV_junc11__H_VV_out_beta,VV_junc12__H_VV_out_alpha,VV_junc12__H_VV_out_beta,VV_junc13__H_VV_out_alpha,VV_junc13__H_VV_out_beta,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,VV_junc8__H_VV_out_alpha,VV_junc8__H_VV_out_beta,VV_junc9__H_VV_out_alpha,VV_junc9__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
931.0,49.54313220783147,8.845212073836488e-06,49.54313220783134,8.84521207401971e-06,49.26892721319663,4.422606036982375e-06,49.268927213196704,4.4226060368799555e-06,49.26892721319612,4.422606037048005e-06,49.26892721319621,4.422606036984031e-06,0.0,49.10228947062868,2.211303018079518e-06,49.10228947062949,2.2113030185678975e-06,49.10228947062974,2.2113030184681264e-06,49.10228947063217,2.2113030185875203e-06,49.1022894706319,2.2113030184863007e-06,49.53913000619627,8.84521207385358e-06,49.53913000619604,8.845212074005017e-06,49.26591453246048,4.422606036974037e-06,49.26591453246061,4.422606036879141e-06,49.26591453246,4.422606037037202e-06,49.26591453246019,4.422606036969179e-06,49.102289470634894,49.10228947063471,2.2113030185428033e-06,49.10228947062796,2.2113030187803486e-06,0.4499999999287781,0.45000000006044644,0.4500000000603939,0.44999999999528545,0.4499999999927236,0.45000000000691565,0.45000000000687035,0.45000000000187307,0.44999999999801193,49.54713440946666,49.67982386917959,0.45000000000677826,0.4500000000020386,0.4499999999945727,0.44999999999161205,0.4499999999795654,0.4499999999771094,0.45000000004519264,0.44999999997068724,0.4499999999998819,0.4499999999910959,0.45000000000599766,0.44999999998068935,0.44999999993679074,0.44999999986091943,0.449999999987113,0.44999999998541856,0.44999999999994583,0.45,0.0,1.5269636938141652e-14,49.83991193458979
932.0,49.543132207830666,8.845212073902912e-06,49.5431322078308,8.8452120739837e-06,49.26892721319501,4.422606037084124e-06,49.26892721319456,4.422606036828093e-06,49.268927213195624,4.422606037039342e-06,49.2689272131958,4.422606036956274e-06,0.0,49.10228947062668,2.211303018027508e-06,49.10228947062961,2.211303018556758e-06,49.10228947062951,2.211303018475736e-06,49.102289470634716,2.211303018749513e-06,49.102289470631895,2.211303018284654e-06,49.539130006195336,8.845212073892417e-06,49.53913000619559,8.845212073977175e-06,49.265914532459114,4.422606037072417e-06,49.2659145324582,4.4226060368196044e-06,49.26591453245949,4.422606037031848e-06,49.26591453245984,4.422606036945418e-06,49.10228947062961,49.10228947062911,2.2113030184346847e-06,49.10228947062916,2.211303018811217e-06,0.44999999996896667,0.4500000000764515,0.45000000007642144,0.4500000000201596,0.45000000000784,0.45000000000661117,0.45000000000658463,0.45000000000137297,0.4499999999996708,49.547134409466004,49.67982386917916,0.4500000000079517,0.44999999999610363,0.4499999999973143,0.4499999999934702,0.4499999999979262,0.4499999999872057,0.4500000000582144,0.4499999999788502,0.4500000000078376,0.4499999999999309,0.45000000007534025,0.4499999999138534,0.4500000000908679,0.45000000004747504,0.450000000030865,0.450000000030459,0.4499999999998646,0.45,0.0,1.526963693813792e-14,49.83991193458958
933.0,49.54313220783087,8.845212073853506e-06,49.543132207830745,8.845212074012869e-06,49.268927213196044,4.422606037037264e-06,49.26892721319616,4.422606036851953e-06,49.268927213194125,4.4226060369896895e-06,49.26892721319415,4.42260603701105e-06,0.0,49.10228947062892,2.2113030180303433e-06,49.10228947062894,2.211303018540323e-06,49.10228947062908,2.2113030184609338e-06,49.10228947062927,2.2113030187040534e-06,49.10228947063009,2.211303018303172e-06,49.53913000619567,8.845212073864879e-06,49.53913000619543,8.845212074010133e-06,49.26591453245987,4.422606037024579e-06,49.26591453246011,4.4226060368406346e-06,49.265914532457984,4.4226060370006975e-06,49.265914532458055,4.422606037008218e-06,49.102289470631995,49.10228947063257,2.2113030185369927e-06,49.10228947062779,2.21130301879693e-06,0.4499999999232239,0.45000000008660557,0.4500000000864641,0.44999999998699874,0.44999999998534396,0.4500000000052058,0.45000000000496865,0.4500000000013662,0.4499999999980081,49.54713440946607,49.6798238691792,0.45000000000659973,0.44999999999802415,0.4499999999983584,0.44999999999736984,0.45000000000188556,0.4499999999713009,0.4500000000550051,0.449999999978186,0.44999999999668183,0.4499999999884299,0.4500000000256745,0.44999999995981416,0.44999999998787504,0.4499999999850361,0.449999999999085,0.44999999999833906,0.44999999999980217,0.45,0.0,1.5269636938137973e-14,49.8399119345896
934.0,49.543132207831945,8.845212073945676e-06,49.54313220783187,8.845212074011827e-06,49.26892721319631,4.422606037050361e-06,49.26892721319652,4.422606036857854e-06,49.26892721319434,4.422606036990867e-06,49.268927213194345,4.422606036990996e-06,0.0,49.102289470629955,2.211303018119319e-06,49.102289470628556,2.211303018526747e-06,49.10228947062875,2.2113030184672903e-06,49.10228947062894,2.211303018698047e-06,49.102289470629444,2.2113030182989756e-06,49.53913000619667,8.845212073917127e-06,49.53913000619652,8.845212073991297e-06,49.265914532460044,4.422606037061069e-06,49.26591453246048,4.422606036855968e-06,49.26591453245817,4.422606036994223e-06,49.2659145324582,4.4226060369973645e-06,49.102289470628875,49.10228947062906,2.2113030184981507e-06,49.10228947062785,2.211303018741548e-06,0.4499999999779955,0.45000000005637125,0.45000000005557866,0.4499999999890109,0.449999999988634,0.45000000000447893,0.4500000000042753,0.4500000000041732,0.45000000000277907,49.54713440946723,49.67982386918062,0.4500000000074888,0.44999999999858015,0.4500000000015468,0.4500000000015408,0.44999999998634466,0.4499999999857569,0.45000000003781676,0.4499999999740791,0.4499999999992412,0.44999999999288737,0.45000000001094975,0.4499999999695299,0.4499999999888042,0.4499999999773861,0.4499999999962027,0.44999999999605705,0.44999999999802676,0.45,0.0,1.5269636938071342e-14,49.839911934590305
935.0,49.54313220783166,8.845212073947778e-06,49.54313220783152,8.845212073997192e-06,49.26892721319649,4.4226060370397805e-06,49.26892721319683,4.422606036881047e-06,49.268927213194154,4.422606036983114e-06,49.26892721319408,4.422606036979815e-06,0.0,49.10228947063145,2.211303018220269e-06,49.102289470628314,2.2113030185130314e-06,49.102289470628534,2.211303018473749e-06,49.10228947062627,2.2113030185813437e-06,49.10228947063098,2.211303018403914e-06,49.53913000619643,8.845212073925831e-06,49.53913000619616,8.84521207397418e-06,49.265914532460194,4.422606037042031e-06,49.265914532460876,4.42260603688329e-06,49.26591453245803,4.42260603698823e-06,49.26591453245789,4.422606036985058e-06,49.10228947062851,49.10228947062847,2.2113030185013538e-06,49.10228947062921,2.2113030186662944e-06,0.44999999999305274,0.4500000000214277,0.4500000000202783,0.44999999998989626,0.4499999999897274,0.45000000000203255,0.45000000000192464,0.4500000000045815,0.4500000000035401,49.547134409466906,49.67982386918022,0.45000000000498247,0.4499999999976368,0.4500000000028597,0.45000000000270685,0.4499999999928109,0.4499999999915871,0.45000000002411694,0.44999999997842294,0.4499999999993879,0.44999999999489704,0.45000000000095397,0.44999999998164886,0.4499999999868125,0.4499999999847486,0.4499999999897391,0.4499999999896524,0.4499999999986315,0.45,0.0,1.5269636938089808e-14,49.839911934590106
936.0,49.54313220783938,8.845212074026686e-06,49.54313220783895,8.845212074003045e-06,49.26892721320159,4.4226060370322275e-06,49.26892721320241,4.422606036996197e-06,49.26892721319722,4.422606037019029e-06,49.268927213196946,4.422606036969497e-06,0.0,49.10228947063305,2.2113030183829856e-06,49.102289470629316,2.2113030185151642e-06,49.10228947062966,2.2113030185116008e-06,49.10228947061855,2.2113030180260577e-06,49.10228947063666,2.21130301894024e-06,49.53913000620386,8.845212074012654e-06,49.53913000620303,8.845212073989718e-06,49.26591453246481,4.422606037026063e-06,49.26591453246647,4.4226060369869595e-06,49.265914532460975,4.42260603702298e-06,49.26591453246043,4.422606036965694e-06,49.102289470628634,49.10228947062818,2.211303018480331e-06,49.102289470629316,2.2113030186054838e-06,0.45000000006673513,0.4499999998583103,0.4499999998555827,0.44999999998160695,0.44999999997892,0.4500000000017871,0.4500000000014439,0.4500000000424705,0.4500000000419722,49.547134409474886,49.679823869188965,0.45000000001856366,0.4500000000168962,0.45000000002331186,0.4500000000210197,0.44999999997689755,0.44999999997060236,0.4499999999421768,0.4499999999185203,0.44999999999790374,0.4499999999976654,0.4500000000137565,0.44999999992023954,0.44999999999241674,0.44999999999107226,0.4499999999659314,0.4499999999657505,0.4499999999905045,0.45,0.0,1.5269636937738787e-14,49.8399119345945
937.0,49.54313220783573,8.84521207397821e-06,49.5431322078358,8.84521207395452e-06,49.26892721320079,4.422606036991445e-06,49.26892721320078,4.4226060370043465e-06,49.26892721319705,4.4226060370094635e-06,49.26892721319711,4.422606036958442e-06,0.0,49.10228947063113,2.2113030184325315e-06,49.10228947062899,2.211303018499097e-06,49.10228947062901,2.2113030185037835e-06,49.10228947062748,2.2113030179331874e-06,49.10228947062653,2.2113030190179244e-06,49.53913000620065,8.845212073984576e-06,49.53913000620079,8.8452120739547e-06,49.265914532464684,4.422606036995241e-06,49.2659145324647,4.4226060369973585e-06,49.26591453246085,4.422606037003813e-06,49.265914532460954,4.4226060369509055e-06,49.102289470628,49.102289470628115,2.2113030184680594e-06,49.102289470630176,2.2113030185556583e-06,0.4499999999560208,0.4500000000927369,0.45000000009134267,0.450000000004517,0.450000000002433,0.44999999999601514,0.449999999995929,0.4499999999719598,0.4499999999714606,49.54713440947081,49.67982386918443,0.44999999999096224,0.4499999999903653,0.45000000000237833,0.45000000000001733,0.45000000002958107,0.4500000000227825,0.45000000004507423,0.45000000003106844,0.45000000000106044,0.4500000000009141,0.45000000007878016,0.449999999967705,0.4499999999866184,0.4499999999865462,0.45000000001116924,0.45000000001113527,0.4499999999915712,0.45,0.0,1.5269636937926637e-14,49.83991193459221
938.0,49.54313220783062,8.845212073937429e-06,49.54313220783055,8.845212073941259e-06,49.268927213199376,4.422606036963797e-06,49.2689272131995,4.422606037010668e-06,49.268927213198204,4.422606036982296e-06,49.26892721319818,4.422606036939184e-06,0.0,49.10228947063092,2.2113030184734415e-06,49.10228947062925,2.2113030184993836e-06,49.10228947062929,2.2113030185077794e-06,49.10228947062772,2.21130301797164e-06,49.10228947062788,2.2113030189768937e-06,49.539130006195684,8.845212073968139e-06,49.539130006195585,8.845212073954061e-06,49.26591453246322,4.4226060369808405e-06,49.26591453246348,4.422606037013433e-06,49.26591453246189,4.4226060370052385e-06,49.265914532461856,4.422606036948389e-06,49.10228947062869,49.10228947062865,2.211303018461942e-06,49.10228947062998,2.2113030185129382e-06,0.45000000002023594,0.4499999999759956,0.44999999997470497,0.4499999999969042,0.44999999999641405,0.44999999999539925,0.4499999999950565,0.44999999999320345,0.44999999999312273,49.54713440946552,49.67982386917901,0.4499999999989548,0.44999999999678575,0.45000000002551266,0.4500000000235175,0.45000000000766577,0.4500000000019377,0.44999999999599205,0.44999999998873885,0.4500000000023866,0.4500000000015538,0.45000000004326235,0.4499999999398695,0.44999999999163504,0.44999999999105494,0.4499999999972051,0.44999999999718865,0.4499999999990371,0.45,0.0,1.52696369381159e-14,49.83991193458951
939.0,49.54313220782486,8.845212074001924e-06,49.543132207824925,8.845212073930375e-06,49.268927213197486,4.4226060369942745e-06,49.26892721319751,4.422606037019845e-06,49.268927213202794,4.422606036949282e-06,49.26892721320273,4.422606036970058e-06,0.0,49.10228947063155,2.21130301851832e-06,49.102289470634254,2.211303018592979e-06,49.10228947063518,2.2113030186532386e-06,49.102289470629735,2.2113030180198803e-06,49.10228947062868,2.2113030189546036e-06,49.53913000618958,8.845212073991446e-06,49.5391300061897,8.84521207392241e-06,49.26591453246148,4.422606036975878e-06,49.26591453246153,4.422606037006659e-06,49.265914532466766,4.422606036948392e-06,49.26591453246662,4.422606036974058e-06,49.102289470628456,49.10228947062845,2.211303018455508e-06,49.10228947063116,2.2113030184968785e-06,0.4500000000041567,0.45000000001187346,0.4500000000025439,0.45000000000033274,0.4500000000001621,0.4500000000163388,0.45000000001476226,0.45000000001206136,0.45000000001055357,49.54713440946015,49.67982386917362,0.4499999999843821,0.44999999998319884,0.44999999997148943,0.44999999997052775,0.45000000000605,0.4500000000029529,0.4499999999975137,0.4499999999942921,0.4500000000217668,0.44999999999578916,0.4500000000746566,0.44999999997870294,0.44999999999635953,0.44999999999539686,0.4500000000165232,0.45000000001459006,0.4500000000052554,0.45,0.0,1.5269636938296272e-14,49.83991193458681
940.0,49.543132207832606,8.8452120740655e-06,49.54313220783302,8.845212073646888e-06,49.26892721319807,4.422606037043173e-06,49.268927213197905,4.422606037047175e-06,49.26892721321537,4.422606036421309e-06,49.26892721321487,4.4226060372110954e-06,0.0,49.10228947063175,2.2113030185365963e-06,49.102289470666975,2.2113030192879446e-06,49.10228947067186,2.211303019490265e-06,49.10228947063653,2.211303018255486e-06,49.102289470633174,2.2113030189593098e-06,49.539130006197055,8.845212074076291e-06,49.53913000619788,8.845212073638164e-06,49.26591453246211,4.422606037030527e-06,49.265914532461785,4.422606037042313e-06,49.265914532479854,4.422606036424564e-06,49.26591453247887,4.4226060372121746e-06,49.10228947062961,49.10228947062965,2.2113030184795825e-06,49.10228947063187,2.2113030185097318e-06,0.45000000000910145,0.45000000000906315,0.4499999999988781,0.4500000000035532,0.45000000000287654,0.45000000001586316,0.45000000000700024,0.45000000000999185,0.4500000000011707,49.54713440946816,49.67982386917987,0.44999999998904616,0.44999999998886087,0.4499999999894155,0.44999999995286716,0.450000000003838,0.4500000000027601,0.45000000000440926,0.45000000000053103,0.45000000011469005,0.449999999894449,0.4500000000148914,0.44999999994162954,0.4499999999985128,0.44999999999791984,0.4500000000245635,0.45000000001857604,0.45000000000292084,0.45,0.0,1.5269636938229143e-14,49.839911934589935
941.0,49.54313220782586,8.845212073859568e-06,49.54313220782641,8.845212074127769e-06,49.26892721319176,4.422606036935579e-06,49.26892721319116,4.4226060369317634e-06,49.26892721319038,4.4226060373493685e-06,49.26892721319081,4.422606036779606e-06,0.0,49.10228947062848,2.2113030184670087e-06,49.10228947061264,2.211303018086224e-06,49.10228947061139,2.2113030192665557e-06,49.10228947062595,2.2113030183076344e-06,49.10228947061888,2.21130301846939e-06,49.53913000619035,8.845212073864401e-06,49.539130006191456,8.845212074129483e-06,49.265914532456016,4.422606036928358e-06,49.265914532454794,4.422606036936433e-06,49.26591453245417,4.4226060373528184e-06,49.26591453245502,4.4226060367765235e-06,49.10228947062915,49.102289470629785,2.2113030184311796e-06,49.102289470629174,2.211303018468596e-06,0.4500000000079444,0.450000000008617,0.4499999999796352,0.4500000000099561,0.4500000000061687,0.45000000002532914,0.4499999998948362,0.45000000000420415,0.44999999999855245,49.54713440946137,49.679823869175415,0.4499999999991356,0.4499999999989592,0.4499999999904129,0.4499999999640463,0.44999999997961376,0.44999999997199586,0.45000000001748647,0.4500000000169327,0.450000000058116,0.44999999993693574,0.4499999998860713,0.4499999998693449,0.4500000000031459,0.45000000000268003,0.45000000011455793,0.4500000000921904,0.45000000000156903,0.45,0.0,1.52696369381921e-14,49.839911934587704
942.0,49.54313220782628,8.845212073829205e-06,49.543132207827135,8.845212074141794e-06,49.26892721319077,4.422606036924316e-06,49.268927213191475,4.422606036920055e-06,49.268927213190935,4.422606037293584e-06,49.268927213191404,4.422606036859383e-06,0.0,49.102289470628726,2.2113030184528603e-06,49.1022894706156,2.21130301817201e-06,49.10228947061361,2.2113030191109532e-06,49.102289470623894,2.211303018443628e-06,49.102289470622914,2.211303018416085e-06,49.539130006190575,8.845212073836078e-06,49.53913000619229,8.845212074149683e-06,49.26591453245432,4.422606036914221e-06,49.2659145324557,4.422606036922271e-06,49.26591453245459,4.422606037289243e-06,49.265914532455525,4.422606036859893e-06,49.10228947062808,49.10228947062886,2.2113030184487615e-06,49.10228947062879,2.211303018477251e-06,0.4500000000084228,0.4500000000175095,0.4500000000090728,0.4500000000120665,0.45000000001167095,0.44999999983600736,0.44999999980921557,0.4500000000030982,0.44999999999651125,49.547134409462,49.67982386917596,0.4500000000034795,0.4500000000032822,0.4500000000025469,0.44999999998245377,0.44999999999216284,0.4499999999889897,0.4499999999970281,0.4499999999930593,0.45000000004274393,0.4499999999466418,0.4500000000171601,0.45000000001406526,0.4499999999673053,0.44999999996714407,0.4500000000127845,0.45000000000769835,0.4500000000010796,0.45,0.0,1.526963693817911e-14,49.83991193458799
943.0,49.543132207825266,8.845212073465723e-06,49.54313220782586,8.845212074483545e-06,49.268927213183375,4.422606036457672e-06,49.26892721318468,4.422606037008742e-06,49.268927213201614,4.422606037428334e-06,49.26892721320198,4.422606037062633e-06,0.0,49.102289470629636,2.211303018502121e-06,49.102289470620015,2.211303018062713e-06,49.10228947062202,2.211303019365488e-06,49.10228947062961,2.2113030186192845e-06,49.10228947062882,2.2113030184457956e-06,49.539130006189744,8.84521207346978e-06,49.539130006190945,8.845212074491187e-06,49.26591453244645,4.42260603645828e-06,49.26591453244906,4.4226060370118114e-06,49.265914532465416,4.4226060374255455e-06,49.26591453246613,4.422606037064813e-06,49.102289470618004,49.10228947062037,2.211303018419995e-06,49.10228947062948,2.2113030185083566e-06,0.4500000000013656,0.45000000000849966,0.44999999999699275,0.45000000003160184,0.450000000028043,0.4499999998109465,0.44999999980494354,0.45000000001354273,0.4499999999920951,49.54713440946079,49.67982386917457,0.45000000003866736,0.450000000013166,0.449999999969532,0.44999999995260853,0.4500000000485142,0.45000000000913803,0.4499999999768551,0.4499999999764867,0.45000000006270136,0.44999999992909057,0.4500000000227896,0.4500000000044223,0.45000000003775886,0.45000000003527774,0.4499999999861242,0.4499999999816477,0.4500000000031067,0.45,0.0,1.5269636938239673e-14,49.83991193458729
944.0,49.54313220782753,8.845212073535934e-06,49.54313220782654,8.845212074423099e-06,49.26892721318856,4.422606036495542e-06,49.26892721318795,4.422606037035246e-06,49.26892721319743,4.4226060373332715e-06,49.26892721319774,4.422606037083266e-06,0.0,49.10228947062886,2.2113030185167037e-06,49.10228947062417,2.2113030181303707e-06,49.10228947062093,2.211303019219668e-06,49.10228947062987,2.2113030186229284e-06,49.10228947063034,2.211303018456055e-06,49.5391300061927,8.845212073524141e-06,49.5391300061907,8.845212074422885e-06,49.26591453245264,4.422606036485835e-06,49.265914532451426,4.422606037038171e-06,49.26591453246139,4.42260603734397e-06,49.265914532462034,4.4226060370791235e-06,49.10228947062175,49.102289470620846,2.2113030184340087e-06,49.10228947062884,2.2113030185178345e-06,0.4499999999943109,0.44999999999690254,0.4499999999952733,0.4500000000579541,0.45000000005630064,0.44999999980563943,0.4499999998038222,0.45000000001322393,0.44999999999452944,49.547134409462366,49.67982386917605,0.45000000003561724,0.4500000000106418,0.4499999999654475,0.4499999999538782,0.4500000000748987,0.45000000003473484,0.44999999997569606,0.4499999999751654,0.4500000000426607,0.4499999999311357,0.4500000000134181,0.44999999999639373,0.4500000000785327,0.4500000000772919,0.4499999999627166,0.4499999999624184,0.45000000000189855,0.45,0.0,1.5269636938199245e-14,49.83991193458802
945.0,49.54313220782622,8.845212073534168e-06,49.54313220782732,8.845212074433258e-06,49.268927213189194,4.422606036458107e-06,49.26892721319047,4.422606037070194e-06,49.26892721319531,4.422606037300721e-06,49.26892721319551,4.422606037112633e-06,0.0,49.10228947062838,2.2113030185403003e-06,49.102289470623504,2.211303018186879e-06,49.10228947062366,2.2113030191170006e-06,49.1022894706308,2.2113030186288043e-06,49.10228947063084,2.2113030184837524e-06,49.539130006190554,8.845212073515569e-06,49.53913000619275,8.845212074419724e-06,49.26591453245236,4.4226060364495146e-06,49.26591453245491,4.422606037065445e-06,49.26591453245922,4.422606037307525e-06,49.265914532459625,4.422606037112606e-06,49.102289470623035,49.102289470623724,2.211303018416871e-06,49.10228947062826,2.211303018527458e-06,0.44999999999236956,0.4500000000038981,0.4500000000022814,0.45000000004263657,0.4500000000425874,0.4499999998993843,0.44999999989933476,0.4500000000025979,0.44999999998365203,49.5471344094619,49.67982386917547,0.4500000000354517,0.4500000000071266,0.44999999998518203,0.449999999976478,0.45000000008116886,0.45000000004367885,0.4499999999761462,0.44999999997582546,0.45000000002624835,0.44999999993034107,0.449999999990048,0.44999999997537476,0.44999999999088686,0.44999999999001555,0.44999999997323364,0.4499999999721281,0.45000000000219526,0.45,0.0,1.5269636938225227e-14,49.83991193458775
946.0,49.54313220782707,8.845212073567665e-06,49.54313220782577,8.845212074388647e-06,49.26892721319423,4.422606036472849e-06,49.26892721319353,4.42260603709134e-06,49.26892721318898,4.4226060371769625e-06,49.26892721318906,4.4226060372196005e-06,0.0,49.10228947062798,2.2113030185505965e-06,49.10228947062397,2.211303018231692e-06,49.10228947062185,2.211303018963409e-06,49.102289470620846,2.2113030184429064e-06,49.10228947062112,2.2113030183184667e-06,49.53913000619239,8.845212073564258e-06,49.53913000618978,8.845212074403046e-06,49.265914532458346,4.422606036476098e-06,49.26591453245695,4.422606037089848e-06,49.26591453245294,4.422606037186066e-06,49.265914532453095,4.422606037217145e-06,49.102289470626836,49.102289470626324,2.2113030184464707e-06,49.102289470628,2.2113030185390705e-06,0.44999999999303997,0.44999999997812357,0.4499999999770783,0.4500000000329727,0.4500000000284041,0.44999999986385947,0.4499999998637378,0.45000000001260465,0.4499999999953047,49.54713440946174,49.67982386917558,0.4500000000335206,0.45000000000489904,0.44999999997330653,0.44999999997133333,0.4500000000552938,0.4500000000127056,0.44999999997931284,0.4499999999788168,0.4500000000246266,0.4499999999491051,0.44999999996400597,0.44999999995467344,0.45000000004394336,0.4499999999437113,0.4500000000259073,0.45000000002544366,0.4500000000019711,0.45,0.0,1.526963693820148e-14,49.83991193458778
947.0,49.54313220782473,8.845212073951136e-06,49.54313220782087,8.845212074120666e-06,49.26892721320114,4.422606036809748e-06,49.26892721319925,4.422606037100554e-06,49.26892721317554,4.422606036880308e-06,49.26892721317546,4.422606037239265e-06,0.0,49.102289470628705,2.2113030185568022e-06,49.102289470618494,2.2113030181946296e-06,49.10228947061565,2.211303018692293e-06,49.102289470600944,2.211303018069234e-06,49.10228947060154,2.2113030178823e-06,49.539130006191634,8.845212073947488e-06,49.53913000618393,8.845212074105722e-06,49.26591453246646,4.4226060368308395e-06,49.265914532462695,4.422606037114428e-06,49.26591453243919,4.422606036868391e-06,49.265914532439034,4.422606037231206e-06,49.10228947063421,49.10228947063317,2.2113030185473464e-06,49.102289470628804,2.2113030185572215e-06,0.4499999999982661,0.44999999997671436,0.4499999999753307,0.4500000000385783,0.45000000002424956,0.4499999999202381,0.4499999999188079,0.44999999998960843,0.44999999998603585,49.54713440945783,49.67982386917226,0.4499999999512432,0.4499999999377857,0.4500000000630405,0.4500000000464292,0.4500000001560067,0.45000000013092134,0.4500000000784108,0.45000000007822516,0.44999999992267814,0.4499999998704127,0.4499999998713,0.4499999998427826,0.4500000001349507,0.4499999999665738,0.4500000000643205,0.4500000000633049,0.4500000000031756,0.45,0.0,1.5269636938265134e-14,49.839911934586134
948.0,49.54313220782193,8.845212074637332e-06,49.54313220782054,8.845212073304365e-06,49.26892721320314,4.422606037396999e-06,49.2689272132019,4.422606037231003e-06,49.26892721318309,4.4226060367393845e-06,49.26892721318329,4.422606036554552e-06,0.0,49.10228947063559,2.211303018620633e-06,49.10228947061224,2.211303018264997e-06,49.10228947060977,2.211303018474859e-06,49.102289470614004,2.2113030183639354e-06,49.10228947061428,2.211303018348041e-06,49.53913000618741,8.845212074639028e-06,49.53913000618464,8.84521207330407e-06,49.26591453246839,4.422606037399406e-06,49.265914532465885,4.422606037239873e-06,49.26591453244658,4.422606036742962e-06,49.26591453244696,4.422606036561817e-06,49.102289470652934,49.102289470652565,2.2113030187596078e-06,49.102289470635704,2.211303018619299e-06,0.4500000000064796,0.4499999999997325,0.4499999999976607,0.4499999999788522,0.4499999999773773,0.44999999991241185,0.4499999999105924,0.4500000000209978,0.44999999999290907,49.54713440945643,49.679823869170086,0.44999999994968076,0.449999999941999,0.4500000000276249,0.45000000001907153,0.4499999999343738,0.4499999999214157,0.4499999999633327,0.44999999996268464,0.4500000000446005,0.4500000000229466,0.45000000004981533,0.45000000004688556,0.45000000008305263,0.44999999999446294,0.45000000005196544,0.4500000000490652,0.45000000000820756,0.45,0.0,1.5269636938398297e-14,49.83991193458504
949.0,49.54313220782247,8.845212074716237e-06,49.54313220782166,8.845212073136844e-06,49.268927213199916,4.422606037532738e-06,49.26892721319912,4.4226060371994775e-06,49.2689272131855,4.422606036671276e-06,49.26892721318542,4.422606036444733e-06,0.0,49.102289470634325,2.211303018588367e-06,49.10228947061275,2.211303018324003e-06,49.10228947061096,2.2113030183389593e-06,49.102289470615595,2.211303018363861e-06,49.1022894706168,2.2113030184526007e-06,49.53913000618767,8.845212074727506e-06,49.53913000618606,8.845212073114386e-06,49.26591453246472,4.4226060375306005e-06,49.265914532463114,4.422606037197078e-06,49.26591453244903,4.422606036673485e-06,49.265914532448875,4.422606036442679e-06,49.10228947065312,49.10228947065435,2.2113030189115316e-06,49.10228947063434,2.211303018609146e-06,0.4500000000382064,0.45000000001146884,0.4500000000098427,0.4499999999303483,0.44999999992543166,0.4499999998889403,0.4499999998887854,0.4500000000049011,0.4499999999716197,49.547134409457264,49.679823869170164,0.4499999999139277,0.4499999998985057,0.45000000006736723,0.4500000000568836,0.44999999988454004,0.4499999998534034,0.44999999991776785,0.449999999916032,0.4500000000343327,0.4500000000335065,0.4500000000653446,0.45000000004565255,0.4499999999120692,0.4499999998986278,0.4500000000964855,0.4500000000960333,0.450000000009079,0.45,0.0,1.5269636938455565e-14,49.83991193458509
