time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta
746.0,0.0,0.45,0.45000000000181856,1.5269640434966704e-14,3.3336410315974266e-18,5.0893961245078976e-17,2.7746181559974997e-18,2.772456551522692e-18,0.23940204905117918,4.3289828034906675e-08,0.23940204408678675,3.692507175661345e-16,1.6619159752908195e-19,0.4500014165808797,0.4500014165806977,0.45000141658087855,7.634842928169296e-16,1.6638796909506373e-19,0.45,0.23940204656898295,0.45063395382706195,1.0251259530224585e-14,2.766456663911553e-18,0.45,0.4500014165808791,0.45000141658240655,1.0692514009826815e-14,2.7730023827776127e-18,49.95402757880865,49.90805515761729,49.869950782291674,49.80997556212109,49.86765215803102,49.75000034195049,49.865353533770374,0.4500014165808711,0.6306141609808821
747.0,0.0,0.45,0.4500000000015429,1.5269640434958203e-14,3.3336410315974266e-18,5.089396124504781e-17,2.7746181559975e-18,2.7724565515226906e-18,0.2393995668673691,4.329052075288928e-08,0.23939956190303263,3.692468890616039e-16,1.6619159752908164e-19,0.45000141658051135,0.45000141658046033,0.450001416580511,7.634842928163268e-16,1.6638796909506363e-19,0.45,0.23939956438520085,0.45063404566131665,1.0251256152176655e-14,2.766456663911544e-18,0.45,0.4500014165805112,0.4500014165820988,1.0692514009819368e-14,2.773002382777611e-18,49.95402757880865,49.9080551576173,49.869950782291646,49.80997556212099,49.867652158030985,49.75000034195033,49.865353533770346,0.45000141658059556,0.6306141609804959
748.0,0.0,0.45,0.45000000000130896,1.526964043495099e-14,3.3336410315974258e-18,5.089396124502122e-17,2.7746181559974997e-18,2.772456551522689e-18,0.23939708467688744,4.328786984355405e-08,0.23939707971253726,3.692430605967706e-16,1.6619159752908132e-19,0.4500014165804146,0.4500014165803717,0.45000141658041437,7.634842928161642e-16,1.6638796909506353e-19,0.45,0.23939708219471234,0.4506341374943421,1.025125277408756e-14,2.7664566639115353e-18,0.45,0.45000141658041454,0.45000141658177173,1.0692514009812096e-14,2.7730023827776092e-18,49.95402757880864,49.90805515761729,49.86995078229162,49.809975562120904,49.867652158030964,49.75000034195018,49.86535353377031,0.45000141658036047,0.6306141609801664
749.0,0.0,0.45,0.4500000000011098,1.5269640434944846e-14,3.3336410315974254e-18,5.089396124499859e-17,2.7746181559974993e-18,2.7724565515226875e-18,0.23939460252870015,4.328755910027921e-08,0.2393945975644069,3.6923923217163256e-16,1.6619159752908099e-19,0.4500014165802576,0.4500014165802006,0.4500014165802573,7.634842928158955e-16,1.6638796909506344e-19,0.45,0.2393946000465535,0.45063422932122776,1.0251249395957304e-14,2.7664566639115264e-18,0.45,0.45000141658025744,0.45000141658147924,1.069251400980544e-14,2.7730023827776073e-18,49.954027578808635,49.908055157617284,49.86995078229159,49.8099755621208,49.867652158030936,49.75000034195003,49.865353533770275,0.45000141658016035,0.630614160979886
750.0,0.0,0.45,0.4500000000009409,1.5269640434939636e-14,3.3336410315974254e-18,5.089396124497945e-17,2.774618155997499e-18,2.7724565515226856e-18,0.23939212041869695,4.328885574805808e-08,0.2393921154544958,3.692354037861886e-16,1.6619159752908067e-19,0.4500014165800697,0.4500014165800069,0.4500014165800693,7.634842928155757e-16,1.6638796909506332e-19,0.45,0.23939211793659634,0.45063432114238583,1.0251246017785884e-14,2.7664566639115175e-18,0.45,0.45000141658006954,0.45000141658121445,1.0692514009799314e-14,2.7730023827776058e-18,49.954027578808635,49.90805515761728,49.86995078229156,49.80997556212071,49.8676521580309,49.75000034194987,49.86535353377025,0.4500014165799911,0.6306141609796488
751.0,0.0,0.45,0.45000000000079815,1.526964043493523e-14,3.333641031597425e-18,5.089396124496328e-17,2.7746181559974985e-18,2.772456551522684e-18,0.23938963833663843,4.3290299958542147e-08,0.23938963337251454,3.692315754404382e-16,1.6619159752908036e-19,0.4500014165798904,0.4500014165798348,0.45000141657989007,7.634842928152726e-16,1.6638796909506322e-19,0.45,0.23938963585457645,0.4506344129588432,1.0251242639573301e-14,2.7664566639115083e-18,0.45,0.45000141657989023,0.4500014165809714,1.0692514009793677e-14,2.7730023827776042e-18,49.95402757880863,49.90805515761728,49.86995078229153,49.80997556212061,49.86765215803087,49.75000034194971,49.86535353377022,0.4500014165798481,0.6306141609794484
752.0,0.0,0.45,0.4500000000006772,1.5269640434931502e-14,3.333641031597425e-18,5.089396124494954e-17,2.7746181559974978e-18,2.772456551522682e-18,0.2393871562722851,4.3290431903382874e-08,0.23938715130817376,3.692277471343808e-16,1.6619159752908005e-19,0.4500014165797593,0.45000141657972825,0.45000141657975906,7.634842928150541e-16,1.663879690950631e-19,0.45,0.23938715379022943,0.45063450477162686,1.0251239261319557e-14,2.7664566639114994e-18,0.45,0.4500014165797592,0.45000141658074433,1.069251400978849e-14,2.7730023827776023e-18,49.95402757880863,49.90805515761726,49.8699507822915,49.80997556212053,49.867652158030836,49.75000034194955,49.86535353377019,0.45000141657972664,0.6306141609792781
753.0,0.0,0.45,0.4500000000005745,1.5269640434928334e-14,3.333641031597425e-18,5.089396124493786e-17,2.774618155997497e-18,2.772456551522681e-18,0.23938467422345125,4.329023162751709e-08,0.2393846692593855,3.6922391886801734e-16,1.6619159752907976e-19,0.45000141657965725,0.45000141657962317,0.45000141657965703,7.634842928148807e-16,1.6638796909506305e-19,0.45,0.23938467174141836,0.45063459658095684,1.0251235883024653e-14,2.7664566639114906e-18,0.45,0.4500014165796571,0.45000141658053616,1.0692514009783773e-14,2.7730023827776008e-18,49.95402757880863,49.90805515761725,49.869950782291475,49.809975562120435,49.867652158030815,49.750000341949395,49.86535353377016,0.4500014165796234,0.6306141609791335
754.0,0.0,0.45,0.4500000000004871,1.526964043492564e-14,3.3336410315974243e-18,5.089396124492794e-17,2.7746181559974962e-18,2.7724565515226795e-18,0.23938219220686802,4.328943623688154e-08,0.23938218724286148,3.692200906413466e-16,1.6619159752907945e-19,0.45000141657956505,0.4500014165795324,0.45000141657956483,7.634842928147245e-16,1.6638796909506298e-19,0.45,0.23938218972486475,0.450634688385154,1.0251232504688586e-14,2.766456663911482e-18,0.45,0.45000141657956494,0.45000141658034964,1.0692514009779546e-14,2.7730023827775996e-18,49.95402757880861,49.908055157617234,49.86995078229145,49.80997556212035,49.8676521580308,49.750000341949246,49.86535353377014,0.4500014165795357,0.6306141609790106
755.0,0.0,0.45,0.450000000000413,1.526964043492335e-14,3.333641031597424e-18,5.0893961244919534e-17,2.774618155997496e-18,2.7724565515226783e-18,0.23937971021933474,4.328831891142521e-08,0.23937970525538488,3.6921626245436834e-16,1.6619159752907913e-19,0.4500014165794851,0.4500014165794593,0.45000141657948495,7.634842928145899e-16,1.663879690950629e-19,0.45,0.23937970773735978,0.4506347801845395,1.025122912631136e-14,2.766456663911473e-18,0.45,0.450001416579485,0.45000141658018317,1.0692514009775777e-14,2.7730023827775984e-18,49.95402757880861,49.90805515761723,49.869950782291426,49.80997556212025,49.86765215803078,49.75000034194908,49.86535353377012,0.45000141657946136,0.6306141609789064
756.0,0.0,0.45,0.45000000000035034,1.5269640434921417e-14,3.3336410315974235e-18,5.0893961244912415e-17,2.7746181559974955e-18,2.772456551522677e-18,0.2393772282568677,4.3287339698603474e-08,0.2393772232929671,3.6921243430708227e-16,1.6619159752907882e-19,0.4500014165794174,0.4500014165793988,0.4500014165794173,7.634842928144762e-16,1.663879690950628e-19,0.45,0.23937722577491735,0.45063487197951324,1.0251225747892974e-14,2.766456663911464e-18,0.45,0.45000141657941733,0.4500014165800353,1.0692514009772437e-14,2.7730023827775973e-18,49.95402757880861,49.90805515761722,49.869950782291404,49.809975562120165,49.86765215803075,49.750000341948926,49.8653535337701,0.4500014165793984,0.6306141609788183
757.0,0.0,0.45,0.4500000000002972,1.526964043491978e-14,3.333641031597423e-18,5.0893961244906363e-17,2.774618155997495e-18,2.7724565515226764e-18,0.23937474631548328,4.328695864587172e-08,0.23937474135161957,3.6920860619948824e-16,1.6619159752907855e-19,0.45000141657936193,0.450001416579346,0.4500014165793618,7.634842928143826e-16,1.6638796909506274e-19,0.45,0.2393747438335514,0.45063496377047507,1.0251222369433427e-14,2.766456663911455e-18,0.45,0.4500014165793619,0.45000141657990456,1.0692514009769495e-14,2.773002382777596e-18,49.954027578808606,49.90805515761721,49.86995078229139,49.80997556212008,49.86765215803073,49.75000034194877,49.865353533770076,0.4500014165793449,0.6306141609787432
758.0,0.0,0.45,0.45000000000025203,1.526964043491839e-14,3.333641031597423e-18,5.089396124490127e-17,2.7746181559974947e-18,2.7724565515226752e-18,0.23937226441443957,4.328826310643015e-08,0.2393722594506625,3.69204778131584e-16,1.6619159752907824e-19,0.4500014165793162,0.45000141657930204,0.4500014165793161,7.634842928143053e-16,1.6638796909506272e-19,0.45,0.239372261932551,0.45063505555549077,1.0251218990932723e-14,2.7664566639114463e-18,0.45,0.45000141657931614,0.45000141657978987,1.0692514009766918e-14,2.773002382777595e-18,49.954027578808606,49.908055157617206,49.869950782291376,49.809975562119995,49.86765215803072,49.75000034194861,49.865353533770055,0.4500014165792999,0.6306141609786802
759.0,0.0,0.45,0.4500000000002137,1.5269640434917208e-14,3.3336410315974227e-18,5.089396124489693e-17,2.7746181559974943e-18,2.7724565515226744e-18,0.2393697825322261,4.328899295919815e-08,0.23936977756850114,3.6920095010337025e-16,1.6619159752907795e-19,0.450001416579277,0.45000141657926485,0.4500014165792769,7.63484292814239e-16,1.6638796909506267e-19,0.45,0.2393697800503636,0.4506351473367212,1.025121561239086e-14,2.7664566639114374e-18,0.45,0.4500014165792769,0.4500014165796895,1.0692514009764669e-14,2.7730023827775942e-18,49.9540275788086,49.9080551576172,49.86995078229136,49.80997556211991,49.86765215803071,49.75000034194846,49.86535353377005,0.45000141657926146,0.6306141609786263
760.0,0.0,0.45,0.4500000000001812,1.5269640434916204e-14,3.3336410315974227e-18,5.089396124489323e-17,2.774618155997494e-18,2.772456551522674e-18,0.23936730067076106,4.328939532364254e-08,0.239367295707069,3.691971221148467e-16,1.6619159752907766e-19,0.45000141657924375,0.4500014165792336,0.4500014165792437,7.63484292814183e-16,1.6638796909506262e-19,0.45,0.239367298188915,0.4506352391139737,1.025121223380784e-14,2.7664566639114286e-18,0.45,0.4500014165792437,0.4500014165796022,1.0692514009762709e-14,2.7730023827775934e-18,49.9540275788086,49.90805515761719,49.869950782291355,49.809975562119824,49.867652158030694,49.7500003419483,49.86535353377003,0.45000141657922876,0.6306141609785805
761.0,0.0,0.45,0.4500000000001538,1.526964043491536e-14,3.3336410315974223e-18,5.0893961244890106e-17,2.774618155997494e-18,2.7724565515226733e-18,0.23936481883514701,4.3289930247183434e-08,0.239364813871495,3.6919329416601274e-16,1.6619159752907737e-19,0.4500014165792161,0.45000141657920767,0.450001416579216,7.634842928141364e-16,1.6638796909506257e-19,0.45,0.239364816353321,0.45063533088673574,1.0251208855183661e-14,2.7664566639114197e-18,0.45,0.450001416579216,0.4500014165795264,1.0692514009761013e-14,2.773002382777593e-18,49.95402757880859,49.90805515761719,49.86995078229134,49.80997556211974,49.86765215803068,49.750000341948144,49.865353533770026,0.4500014165792011,0.6306141609785417
762.0,0.0,0.45,0.45000000000013046,1.526964043491464e-14,3.3336410315974223e-18,5.0893961244887474e-17,2.774618155997493e-18,2.772456551522673e-18,0.2393623370304864,4.329105777724095e-08,0.23936233206690805,3.6918946625686786e-16,1.6619159752907709e-19,0.4500014165791934,0.45000141657918663,0.45000141657919335,7.634842928140982e-16,1.6638796909506252e-19,0.45,0.2393623345486972,0.4506354226544949,1.0251205476518326e-14,2.766456663911411e-18,0.45,0.45000141657919335,0.4500014165794609,1.0692514009759549e-14,2.7730023827775927e-18,49.95402757880859,49.90805515761718,49.86995078229133,49.809975562119654,49.867652158030666,49.75000034194799,49.86535353377002,0.45000141657917786,0.6306141609785092
763.0,0.0,0.45,0.45000000000011064,1.526964043491403e-14,3.3336410315974223e-18,5.089396124488521e-17,2.774618155997493e-18,2.772456551522672e-18,0.23935985524583567,4.328882498276916e-08,0.23935985028229068,3.6918563838741215e-16,1.6619159752907682e-19,0.4500014165791673,0.4500014165791589,0.4500014165791673,7.634842928140538e-16,1.6638796909506252e-19,0.45,0.23935985276406316,0.4506355144183501,1.0251202097811834e-14,2.766456663911402e-18,0.45,0.4500014165791673,0.45000141657940435,1.069251400975827e-14,2.7730023827775923e-18,49.95402757880859,49.90805515761718,49.86995078229132,49.809975562119575,49.867652158030666,49.75000034194783,49.86535353377001,0.4500014165791579,0.6306141609784812
764.0,0.0,0.45,0.4500000000000938,1.526964043491351e-14,3.333641031597422e-18,5.08939612448833e-17,2.7746181559974928e-18,2.7724565515226717e-18,0.23935737348919583,4.328891569379038e-08,0.23935736852570064,3.691818105576451e-16,1.6619159752907653e-19,0.4500014165791459,0.4500014165791384,0.45000141657914594,7.634842928140176e-16,1.663879690950625e-19,0.45,0.23935737100744822,0.45063560617749804,1.0251198719064186e-14,2.766456663911393e-18,0.45,0.4500014165791459,0.45000141657935416,1.069251400975714e-14,2.773002382777592e-18,49.954027578808585,49.90805515761717,49.86995078229131,49.80997556211949,49.86765215803066,49.750000341947676,49.865353533770005,0.45000141657914094,0.6306141609784575
765.0,0.0,0.45,0.45000000000007956,1.5269640434913068e-14,3.333641031597422e-18,5.08939612448817e-17,2.7746181559974924e-18,2.7724565515226714e-18,0.23935489176108393,4.3290597134976435e-08,0.239354886797652,3.6917798276756597e-16,1.6619159752907627e-19,0.4500014165791297,0.4500014165791247,0.4500014165791297,7.634842928139904e-16,1.6638796909506245e-19,0.45,0.23935488927936793,0.4506356979318868,1.0251195340275383e-14,2.7664566639113847e-18,0.45,0.4500014165791296,0.45000141657931014,1.0692514009756154e-14,2.773002382777591e-18,49.954027578808585,49.90805515761716,49.869950782291305,49.80997556211941,49.867652158030644,49.750000341947526,49.86535353376999,0.4500014165791268,0.6306141609784376
766.0,0.0,0.45,0.4500000000000675,1.5269640434912695e-14,3.333641031597422e-18,5.0893961244880343e-17,2.7746181559974924e-18,2.772456551522671e-18,0.23935241006037872,4.329240947248767e-08,0.23935240509700936,3.6917415501717403e-16,1.6619159752907598e-19,0.4500014165791181,0.4500014165791156,0.450001416579118,7.63484292813971e-16,1.6638796909506243e-19,0.45,0.23935240757869403,0.45063578968162915,1.0251191961445424e-14,2.7664566639113758e-18,0.45,0.450001416579118,0.450001416579272,1.0692514009755305e-14,2.7730023827775907e-18,49.954027578808585,49.90805515761716,49.8699507822913,49.809975562119334,49.86765215803064,49.75000034194738,49.865353533769984,0.4500014165791148,0.6306141609784208
767.0,0.0,0.45,0.45000000000005724,1.526964043491238e-14,3.333641031597422e-18,5.08939612448792e-17,2.7746181559974924e-18,2.772456551522671e-18,0.23934992838595895,4.3292892872484456e-08,0.23934992342263747,3.691703273064687e-16,1.6619159752907571e-19,0.4500014165791105,0.4500014165791088,0.45000141657911047,7.634842928139584e-16,1.6638796909506243e-19,0.45,0.2393499259042982,0.4506358814268377,1.0251188582574311e-14,2.766456663911366e-18,0.45,0.4500014165791105,0.4500014165792394,1.0692514009754585e-14,2.7730023827775907e-18,49.954027578808585,49.90805515761716,49.8699507822913,49.80997556211925,49.86765215803064,49.75000034194721,49.865353533769984,0.4500014165791047,0.6306141609784066
768.0,0.0,0.45,0.4500000000000504,1.526964043491218e-14,3.333641031597421e-18,5.089396124487586e-17,2.774618155997492e-18,2.7724565515226706e-18,0.2393474467158773,4.3292314367739336e-08,0.23934744175255696,3.691664996354515e-16,1.6619159752907545e-19,0.450001416579084,0.4500014165790753,0.4500014165790839,7.634842928139123e-16,1.6638796909506245e-19,0.45,0.2393474442342171,0.4506359731697144,1.0251185203662045e-14,2.7664566639113577e-18,0.45,0.45000141657908393,0.45000141657921194,1.0692514009753935e-14,2.7730023827775907e-18,49.95402757880858,49.908055157617156,49.86995078229129,49.80997556211918,49.867652158030644,49.75000034194706,49.865353533769984,0.4500014165790752,0.6306141609783653
769.0,0.0,0.45,0.45000000000004353,1.526964043491194e-14,3.3336410315974216e-18,5.0893961244882057e-17,2.774618155997492e-18,2.7724565515226702e-18,0.23934496509150996,4.329159373860984e-08,0.2393449601282969,3.691626720041213e-16,1.6619159752907518e-19,0.45000141657910747,0.4500014165791363,0.4500014165791077,7.634842928139585e-16,1.663879690950624e-19,0.45,0.23934496260990343,0.4506360649061075,1.0251181824708625e-14,2.7664566639113484e-18,0.45,0.4500014165791076,0.4500014165791834,1.0692514009753367e-14,2.7730023827775904e-18,49.954027578808585,49.908055157617156,49.86995078229128,49.80997556211909,49.86765215803063,49.75000034194689,49.86535353376998,0.45000141657912995,0.630614160978442
770.0,0.0,0.45,0.4500000000000133,1.526964043491098e-14,3.3336410315974216e-18,5.0893961244886605e-17,2.7746181559974924e-18,2.7724565515226706e-18,0.239342483488966,4.328915267952869e-08,0.2393424785257786,3.6915884441247713e-16,1.6619159752907492e-19,0.45000141657917136,0.4500014165791848,0.4500014165791714,7.634842928140642e-16,1.6638796909506243e-19,0.45,0.23934248100737232,0.45063615663841483,1.0251178445714052e-14,2.7664566639113396e-18,0.45,0.45000141657917136,0.45000141657918463,1.0692514009753535e-14,2.7730023827775904e-18,49.954027578808585,49.90805515761716,49.86995078229129,49.80997556211902,49.86765215803064,49.75000034194673,49.86535353376998,0.4500014165791702,0.6306141609784985
771.0,0.0,0.45,0.44999999999999973,1.5269640434910575e-14,3.3336410315974216e-18,5.089396124488198e-17,2.7746181559974924e-18,2.7724565515226706e-18,0.2393400019185856,4.328801213060607e-08,0.23933999695548777,3.6915501686051827e-16,1.6619159752907463e-19,0.45000141657915177,0.4500014165791377,0.45000141657915166,7.634842928140265e-16,1.6638796909506243e-19,0.45,0.23933999943703665,0.4506362483655987,1.0251175066678325e-14,2.766456663911331e-18,0.45,0.45000141657915166,0.45000141657917786,1.0692514009753347e-14,2.7730023827775904e-18,49.954027578808585,49.90805515761716,49.86995078229129,49.809975562118936,49.86765215803064,49.75000034194658,49.86535353376998,0.4500014165791293,0.6306141609784411
772.0,0.0,0.45,0.44999999999998924,1.526964043491017e-14,3.333641031597422e-18,5.089396124490132e-17,2.7746181559974924e-18,2.7724565515226702e-18,0.23933752036972694,4.328918299603261e-08,0.2393375154066761,3.6915118934824487e-16,1.6619159752907437e-19,0.45000141657926707,0.45000141657933024,0.4500014165792674,7.63484292814235e-16,1.6638796909506243e-19,0.45,0.23933751788820148,0.45063634008872666,1.0251171687601447e-14,2.7664566639113223e-18,0.45,0.45000141657926723,0.45000141657915566,1.0692514009753118e-14,2.7730023827775904e-18,49.954027578808585,49.90805515761716,49.86995078229128,49.80997556211886,49.86765215803064,49.750000341946425,49.86535353376998,0.4500014165793003,0.6306141609786807
773.0,0.0,0.45,0.44999999999992263,1.5269640434907883e-14,3.3336410315974227e-18,5.0893961244955673e-17,2.774618155997494e-18,2.7724565515226714e-18,0.23933503884943386,4.329120605452959e-08,0.23933503388642258,3.6914736187565527e-16,1.6619159752907415e-19,0.45000141657967274,0.4500014165798846,0.4500014165796739,7.63484292814948e-16,1.6638796909506247e-19,0.45,0.2393350363679282,0.4506364318070925,1.0251168308483418e-14,2.7664566639113134e-18,0.45,0.45000141657967335,0.4500014165791752,1.0692514009754416e-14,2.773002382777591e-18,49.9540275788086,49.90805515761719,49.869950782291305,49.809975562118794,49.86765215803065,49.75000034194627,49.86535353376999,0.4500014165797809,0.6306141609793542
774.0,0.0,0.45,0.4499999999997407,1.5269640434901825e-14,3.333641031597425e-18,5.089396124505609e-17,2.7746181559974974e-18,2.7724565515226756e-18,0.2393325573647502,4.329262208481834e-08,0.23933255240180612,3.691435344427478e-16,1.6619159752907398e-19,0.450001416580524,0.45000141658092296,0.45000141658052634,7.634842928164238e-16,1.663879690950627e-19,0.45,0.23933255488327818,0.45063652351998984,1.0251164929324237e-14,2.7664566639113045e-18,0.45,0.4500014165805252,0.45000141657929354,1.0692514009758815e-14,2.7730023827775942e-18,49.95402757880863,49.908055157617255,49.86995078229138,49.809975562118744,49.867652158030715,49.75000034194611,49.86535353377005,0.4500014165806688,0.6306141609805985
775.0,0.0,0.45,0.4499999999991658,1.5269640434883785e-14,3.333641031597431e-18,5.0893961245078656e-17,2.774618155997508e-18,2.772456551522687e-18,0.2393300758843026,4.329278731250863e-08,0.2393300709213646,3.6913970704952386e-16,1.6619159752907408e-19,0.4500014165812456,0.45000141658122733,0.45000141658124554,7.634842928175783e-16,1.6638796909506337e-19,0.45,0.2393300734028336,0.4506366152305629,1.0251161550123904e-14,2.7664566639112953e-18,0.45,0.4500014165812456,0.4500014165798955,1.0692514009773378e-14,2.7730023827776054e-18,49.95402757880872,49.90805515761745,49.86995078229158,49.80997556211877,49.867652158030914,49.750000341945956,49.86535353377024,0.4500014165808683,0.6306141609808781
776.0,0.0,0.45,0.44999999999898915,1.5269640434878585e-14,3.3336410315974323e-18,5.0893961244991825e-17,2.7746181559975105e-18,2.77245655152269e-18,0.23932759440655396,4.3292721817869924e-08,0.23932758944359203,3.6913587969598713e-16,1.6619159752907388e-19,0.4500014165805851,0.45000141658038184,0.45000141658058396,7.634842928164265e-16,1.663879690950635e-19,0.45,0.23932759192507302,0.4506367069389666,1.0251158170882423e-14,2.7664566639112864e-18,0.45,0.45000141658058457,0.45000141658010046,1.0692514009776372e-14,2.773002382777608e-18,49.95402757880874,49.90805515761748,49.86995078229163,49.809975562118716,49.86765215803096,49.7500003419458,49.86535353377029,0.4500014165801005,0.6306141609798022
777.0,0.0,0.45,0.4499999999990215,1.5269640434878528e-14,3.333641031597432e-18,5.089396124527155e-17,2.7746181559975097e-18,2.772456551522689e-18,0.2393251129845467,4.3292078987079085e-08,0.23932510802168516,3.691320523821337e-16,1.661915975290736e-19,0.45000141658205056,0.4500014165832095,0.45000141658205717,7.634842928191409e-16,1.6638796909506344e-19,0.45,0.23932511050311595,0.45063679863988476,1.025115479159979e-14,2.7664566639112776e-18,0.45,0.45000141658205384,0.4500014165798077,1.0692514009773221e-14,2.773002382777606e-18,49.954027578808734,49.90805515761747,49.86995078229162,49.80997556211863,49.867652158030936,49.75000034194564,49.865353533770254,0.45000141658257387,0.6306141609832683
778.0,0.0,0.45,0.44999999999805573,1.5269640434844774e-14,3.3336410315974443e-18,5.0893961246222146e-17,2.77461815599753e-18,2.7724565515227107e-18,0.2393226315982655,4.3291319996602064e-08,0.23932262663552686,3.691282251079635e-16,1.6619159752907398e-19,0.4500014165890921,0.45000141659291515,0.45000141658911424,7.634842928315345e-16,1.663879690950646e-19,0.45,0.23932262911689617,0.45063689033532345,1.025115141227601e-14,2.7664566639112687e-18,0.45,0.45000141658910314,0.4500014165801641,1.0692514009796168e-14,2.773002382777622e-18,49.95402757880891,49.90805515761783,49.869950782292,49.809975562118744,49.86765215803128,49.75000034194549,49.86535353377054,0.450001416590979,0.6306141609950467
779.0,0.0,0.45,0.4499999999948847,1.5269640434738483e-14,3.3336410315974836e-18,5.089396124814793e-17,2.774618155997595e-18,2.7724565515227808e-18,0.23932015022769504,4.329090602290482e-08,0.23932014526499995,3.6912439787347665e-16,1.661915975290758e-19,0.45000141660515997,0.45000141661270354,0.45000141660520404,7.634842928594203e-16,1.663879690950684e-19,0.45,0.2393201477463475,0.4506369820272886,1.025114803291108e-14,2.76645666391126e-18,0.45,0.45000141660518195,0.45000141658231674,1.0692514009877446e-14,2.773002382777679e-18,49.95402757880949,49.908055157618975,49.86995078229324,49.80997556211928,49.86765215803239,49.75000034194533,49.86535353377154,0.45000141660800663,0.6306141610189087
780.0,0.0,0.45,0.4499999999914663,1.5269640434638206e-14,3.33364103159752e-18,5.089396124645193e-17,2.774618155997656e-18,2.7724565515228462e-18,0.23931766888002204,4.329179281440596e-08,0.23931766391735054,3.6912057067867165e-16,1.6619159752907752e-19,0.4500014165995704,0.4500014165960405,0.450001416599551,7.634842928480823e-16,1.6638796909507251e-19,0.45,0.2393176663986863,0.45063707371505785,1.0251144653505002e-14,2.766456663911251e-18,0.45,0.4500014165995607,0.450001416587335,1.0692514009973717e-14,2.773002382777751e-18,49.95402757881003,49.90805515762005,49.86995078229439,49.80997556211978,49.8676521580336,49.750000341945174,49.865353533772804,0.45000141659301074,0.630614160997894
781.0,0.0,0.45,0.44999999999227314,1.5269640434679587e-14,3.333641031597501e-18,5.089396124214432e-17,2.7746181559976233e-18,2.7724565515228085e-18,0.2393151875745619,4.329313379361483e-08,0.23931518261200344,3.691167435235465e-16,1.6619159752907615e-19,0.45000141656867526,0.4500014165525911,0.4500014165685825,7.634842927935585e-16,1.6638796909507105e-19,0.45,0.23931518509328265,0.4506371653966963,1.0251141274057776e-14,2.7664566639112425e-18,0.45,0.4500014165686289,0.4500014165890526,1.0692514009943917e-14,2.7730023827777398e-18,49.95402757880974,49.90805515761948,49.86995078229373,49.809975562119384,49.867652158033174,49.75000034194502,49.86535353377261,0.4500014165549231,0.6306141609445195
782.0,0.0,0.45,0.44999999999344376,1.526964043471476e-14,3.333641031597481e-18,5.0893961242449573e-17,2.77461815599759e-18,2.772456551522768e-18,0.23931270628106688,4.329389118366859e-08,0.23931270131853538,3.6911291640810243e-16,1.6619159752907465e-19,0.45000141656336057,0.4500014165555613,0.4500014165633142,7.634842927859267e-16,1.663879690950687e-19,0.45,0.23931270379980107,0.4506372570752384,1.0251137894569403e-14,2.7664566639112337e-18,0.45,0.4500014165633374,0.45000141658660253,1.0692514009879497e-14,2.773002382777702e-18,49.95402757880945,49.90805515761888,49.86995078229301,49.80997556211894,49.867652158032485,49.75000034194486,49.865353533771945,0.4500014165576221,0.6306141609483018
783.0,0.0,0.45,0.4499999999946545,1.5269640434744532e-14,3.3336410315974624e-18,5.089396124453827e-17,2.7746181559975598e-18,2.772456551522732e-18,0.2393102250082284,4.3294525021805595e-08,0.23931022004570193,3.69109089332339e-16,1.6619159752907328e-19,0.45000141657099735,0.45000141657646203,0.4500014165710274,7.634842928011062e-16,1.6638796909506625e-19,0.45,0.23931022252696516,0.4506373487498118,1.0251134515039884e-14,2.7664566639112248e-18,0.45,0.4500014165710124,0.45000141658249593,1.0692514009807346e-14,2.7730023827776566e-18,49.954027578809175,49.90805515761835,49.86995078229238,49.80997556211854,49.86765215803176,49.750000341944705,49.86535353377115,0.4500014165760902,0.6306141609741823
784.0,0.0,0.45,0.44999999999558177,1.5269640434769713e-14,3.3336410315974485e-18,5.089396124558099e-17,2.774618155997537e-18,2.772456551522705e-18,0.239307743764738,4.3295495345264196e-08,0.23930773880225872,3.6910526229625573e-16,1.661915975290722e-19,0.45000141657895676,0.45000141658680415,0.4500014165790032,7.634842928150157e-16,1.663879690950644e-19,0.45,0.23930774128349835,0.4506374404195442,1.0251131135469217e-14,2.7664566639112156e-18,0.45,0.45000141657898,0.45000141657924414,1.0692514009754355e-14,2.7730023827776223e-18,49.954027578808976,49.90805515761796,49.8699507822919,49.80997556211822,49.86765215803122,49.75000034194455,49.865353533770545,0.45000141658530984,0.6306141609871023
